transID,value
NONHSAT215884.1,-76.7
NONHSAT215885.1,-69
NONHSAT215887.1,-80.8
NONHSAT255112.1,-458.8
NONHSAT255113.1,-763.5
NONHSAT255114.1,-917.7
NONHSAT255115.1,-661.4
NONHSAT255116.1,-557.2
NONHSAT255117.1,-394
NONHSAT255118.1,-228.6
NONHSAT255119.1,-128.3
NONHSAT255120.1,-275.1
NONHSAT215816.1,-87.61
NONHSAT126539.2,-315.1
NONHSAT126540.2,-307.3
NONHSAT126541.2,-328.7
NONHSAT126542.2,-261.1
NONHSAT126544.2,-496.6
NONHSAT215781.1,-845.8
NONHSAT215782.1,-84.5
NONHSAT215697.1,-492.9
NONHSAT255007.1,-292.1
NONHSAT125820.2,-181.4
NONHSAT125822.2,-168.5
NONHSAT215611.1,-184
NONHSAT215612.1,-168.6
NONHSAT254955.1,-106
NONHSAT254956.1,-1032.17
NONHSAT125510.2,-207.7
NONHSAT125512.2,-99.2
NONHSAT125513.2,-590.8
NONHSAT215545.1,-442.5
NONHSAT254908.1,-200.8
NONHSAT254909.1,-812.3
NONHSAT254910.1,-944.3
NONHSAT125323.2,-317.3
NONHSAT125324.2,-247.4
NONHSAT125325.2,-153.7
NONHSAT125326.2,-289.9
NONHSAT125327.2,-603.3
NONHSAT125328.2,-212.4
NONHSAT125330.2,-156.8
NONHSAT125333.2,-599.5
NONHSAT215480.1,-228.4
NONHSAT254881.1,-373.6
NONHSAT254882.1,-662.1
NONHSAT254883.1,-227.1
NONHSAT254884.1,-435
NONHSAT254885.1,-139.4
NONHSAT254886.1,-82.1
NONHSAT215295.1,-111.5
NONHSAT215294.1,-112.1
NONHSAT213960.1,-131.2
NONHSAT215083.1,-489.1
NONHSAT122024.2,-203.1
NONHSAT212366.1,-265
NONHSAT212367.1,-282.1
NONHSAT214836.1,-186.3
NONHSAT253553.1,-367.1
NONHSAT253556.1,-512.6
NONHSAT253559.1,-144.4
NONHSAT120687.2,-378.5
NONHSAT120688.2,-195
NONHSAT212127.1,-196.2
NONHSAT212128.1,-207.7
NONHSAT212129.1,-393.7
NONHSAT212130.1,-195
NONHSAT214695.1,-186.8
NONHSAT253387.1,-690.9
NONHSAT120402.2,-120.6
NONHSAT120403.2,-131.5
NONHSAT120404.2,-306.9
NONHSAT120407.2,-699.2
NONHSAT214589.1,-1475
NONHSAT253352.1,-1333.7
NONHSAT120204.2,-116.9
NONHSAT213407.1,-171.8
NONHSAT214549.1,-629.6
NONHSAT119731.2,-61.7
NONHSAT119732.2,-227.4
NONHSAT119734.2,-86.3
NONHSAT119741.2,-357.1
NONHSAT211849.1,-137.8
NONHSAT211854.1,-304.4
NONHSAT214471.1,-123.2
NONHSAT253221.1,-59.7
NONHSAT253224.1,-124.4
NONHSAT253226.1,-76.3
NONHSAT253227.1,-173.2
NONHSAT253228.1,-224.3
NONHSAT119558.2,-152.1
NONHSAT119560.2,-533.2
NONHSAT119561.2,-326.2
NONHSAT119562.2,-316.2
NONHSAT119563.2,-330.1
NONHSAT119564.2,-148.9
NONHSAT119565.2,-126.9
NONHSAT213273.1,-85.6
NONHSAT213274.1,-126.9
NONHSAT214442.1,-278.8
NONHSAT214443.1,-425.6
NONHSAT253985.1,-420.4
NONHSAT253987.1,-651.6
NONHSAT253988.1,-231.9
NONHSAT119318.2,-124
NONHSAT119319.2,-164.2
NONHSAT119321.2,-200.4
NONHSAT119322.2,-71.1
NONHSAT119323.2,-137.7
NONHSAT119324.2,-90.4
NONHSAT119325.2,-146.5
NONHSAT213211.1,-322.3
NONHSAT213212.1,-258.3
NONHSAT213213.1,-152.6
NONHSAT213214.1,-70.8
NONHSAT213216.1,-405.1
NONHSAT253947.1,-200.7
NONHSAT253948.1,-228.9
NONHSAT253950.1,-75
NONHSAT253951.1,-77
NONHSAT253952.1,-56.6
NONHSAT253953.1,-270.5
NONHSAT253954.1,-343.8
NONHSAT124075.2,-163.3
NONHSAT124081.2,-1311.8
NONHSAT124084.2,-206.5
NONHSAT214110.1,-1345.3
NONHSAT254654.1,-579.7
NONHSAT254655.1,-484.2
NONHSAT254656.1,-369.4
NONHSAT254657.1,-1007.24
NONHSAT254658.1,-567.4
NONHSAT214043.1,-98.5
NONHSAT214044.1,-284.3
NONHSAT254595.1,-444.3
NONHSAT123401.2,-593.3
NONHSAT123402.2,-418.1
NONHSAT123403.2,-213.4
NONHSAT123404.2,-413.2
NONHSAT213996.1,-848.7
NONHSAT213997.1,-67
NONHSAT254558.1,-745.2
NONHSAT254559.1,-777.3
NONHSAT254560.1,-798.1
NONHSAT254561.1,-311.6
NONHSAT254562.1,-802.8
NONHSAT254563.1,-836.2
NONHSAT254564.1,-536.2
NONHSAT123360.2,-114.3
NONHSAT123372.2,-457.7
NONHSAT123373.2,-98.8
NONHSAT123374.2,-162.5
NONHSAT123380.2,-526.5
NONHSAT123383.2,-601.2
NONHSAT123384.2,-343.5
NONHSAT123385.2,-1184.2
NONHSAT123387.2,-185.7
NONHSAT123388.2,-159.8
NONHSAT123389.2,-239.3
NONHSAT123392.2,-102.7
NONHSAT123393.2,-676.6
NONHSAT213984.1,-132
NONHSAT213985.1,-312.2
NONHSAT213986.1,-565.1
NONHSAT213987.1,-1005.4
NONHSAT213988.1,-1031.2
NONHSAT213989.1,-1041.7
NONHSAT213991.1,-695.4
NONHSAT213992.1,-538
NONHSAT213993.1,-211.1
NONHSAT254520.1,-46.8
NONHSAT254521.1,-227.2
NONHSAT254525.1,-69.4
NONHSAT254531.1,-405.3
NONHSAT254532.1,-327.8
NONHSAT254536.1,-1121.3
NONHSAT254537.1,-388.1
NONHSAT254544.1,-537.7
NONHSAT254545.1,-510.5
NONHSAT254546.1,-318.9
NONHSAT254547.1,-294
NONHSAT254548.1,-135.6
NONHSAT254549.1,-131.7
NONHSAT254550.1,-224.3
NONHSAT254551.1,-190.7
NONHSAT254552.1,-219
NONHSAT254553.1,-196
NONHSAT254554.1,-267
NONHSAT254556.1,-128.8
NONHSAT254557.1,-526.8
NONHSAT213823.1,-167.4
NONHSAT213824.1,-194.2
NONHSAT254413.1,-271.9
NONHSAT213820.1,-159.2
NONHSAT213798.1,-843.7
NONHSAT121939.2,-97
NONHSAT121940.2,-71.8
NONHSAT121941.2,-72.5
NONHSAT121942.2,-31.7
NONHSAT213701.1,-31.7
NONHSAT213702.1,-37.3
NONHSAT213605.1,-233.8
NONHSAT213398.1,-521.6
NONHSAT213399.1,-154.2
NONHSAT254092.1,-449
NONHSAT119596.2,-197.3
NONHSAT119598.2,-311.9
NONHSAT213287.1,-131.6
NONHSAT213293.1,-126.6
NONHSAT253995.1,-1036.2
NONHSAT253996.1,-77.5
NONHSAT253997.1,-358.2
NONHSAT253998.1,-331.5
NONHSAT253999.1,-349.6
NONHSAT254000.1,-258.2
NONHSAT254001.1,-321.5
NONHSAT254002.1,-61.4
NONHSAT254003.1,-368.8
NONHSAT254004.1,-377.9
NONHSAT254006.1,-377.5
NONHSAT254007.1,-234.8
NONHSAT254008.1,-498.6
NONHSAT254009.1,-158
NONHSAT213201.1,-158
NONHSAT118848.2,-87
NONHSAT118849.2,-300.1
NONHSAT213111.1,-111.2
NONHSAT213112.1,-49.5
NONHSAT213114.1,-300.1
NONHSAT253884.1,-930.3
NONHSAT253885.1,-469.7
NONHSAT253887.1,-1088.74
NONHSAT213013.1,-169.4
NONHSAT212940.1,-161.2
NONHSAT212939.1,-219.1
NONHSAT212883.1,-195.5
NONHSAT212861.1,-172.7
NONHSAT212748.1,-90.8
NONHSAT212738.1,-496.9
NONHSAT212739.1,-396.1
NONHSAT123022.2,-107.4
NONHSAT123023.2,-97.3
NONHSAT123026.2,-978.7
NONHSAT123027.2,-983.6
NONHSAT212620.1,-181.2
NONHSAT212624.1,-1234.1
NONHSAT253652.1,-624.8
NONHSAT253653.1,-616.5
NONHSAT253654.1,-595.6
NONHSAT253655.1,-44.7
NONHSAT253656.1,-120.3
NONHSAT253661.1,-1285.9
NONHSAT253662.1,-755.1
NONHSAT212517.1,-174.7
NONHSAT212496.1,-574.99
NONHSAT212467.1,-577.5
NONHSAT212411.1,-132.2
NONHSAT121996.2,-135.3
NONHSAT121997.2,-94.9
NONHSAT212359.1,-251.7
NONHSAT212360.1,-189
NONHSAT212361.1,-165.9
NONHSAT253550.1,-383.6
NONHSAT253551.1,-361.4
NONHSAT212269.1,-189
NONHSAT212270.1,-343.1
NONHSAT212271.1,-191.7
NONHSAT212272.1,-106.4
NONHSAT212273.1,-237.1
NONHSAT253485.1,-612.4
NONHSAT253486.1,-102.1
NONHSAT212204.1,-1181.1
NONHSAT211911.1,-150.5
NONHSAT211888.1,-219.2
NONHSAT119768.2,-235.7
NONHSAT119769.2,-335.6
NONHSAT119770.2,-224.1
NONHSAT119771.2,-186.2
NONHSAT119775.2,-1044.4
NONHSAT119777.2,-131.1
NONHSAT211863.1,-393.5
NONHSAT211864.1,-1036.6
NONHSAT211865.1,-1042.1
NONHSAT211867.1,-132.7
NONHSAT211868.1,-304.8
NONHSAT253231.1,-196.6
NONHSAT119682.2,-226.2
NONHSAT119683.2,-1387
NONHSAT119684.2,-1422.81
NONHSAT119687.2,-225.6
NONHSAT119688.2,-773.3
NONHSAT211841.1,-450.9
NONHSAT253216.1,-452.4
NONHSAT253217.1,-450.8
NONHSAT119664.2,-356.5
NONHSAT119665.2,-264.6
NONHSAT119666.2,-256.2
NONHSAT119667.2,-256.8
NONHSAT211834.1,-411.9
NONHSAT211835.1,-198
NONHSAT211836.1,-199.7
NONHSAT253215.1,-910.1
NONHSAT119249.2,-185.7
NONHSAT119250.2,-141.2
NONHSAT119255.2,-310.3
NONHSAT119256.2,-62.5
NONHSAT211681.1,-188.9
NONHSAT211682.1,-72.1
NONHSAT211683.1,-996.2
NONHSAT211684.1,-629.5
NONHSAT211685.1,-361.7
NONHSAT211689.1,-170
NONHSAT211690.1,-212.9
NONHSAT211692.1,-331.4
NONHSAT211693.1,-299.5
NONHSAT211694.1,-302.9
NONHSAT211695.1,-184.1
NONHSAT253117.1,-413.3
NONHSAT253118.1,-448.7
NONHSAT253119.1,-304.9
NONHSAT253120.1,-598
NONHSAT119154.2,-599.5
NONHSAT119156.2,-156.7
NONHSAT119158.2,-957
NONHSAT253099.1,-392.4
NONHSAT253100.1,-220.1
NONHSAT253104.1,-340.27
NONHSAT253105.1,-366.5
NONHSAT211604.1,-189
NONHSAT209992.1,-87.9
NONHSAT211355.1,-151.2
NONHSAT252903.1,-378.9
NONHSAT252905.1,-405.4
NONHSAT252906.1,-252.5
NONHSAT115815.2,-99.94
NONHSAT115816.2,-83.1
NONHSAT208322.1,-117.9
NONHSAT211332.1,-685.8
NONHSAT251697.1,-488.4
NONHSAT251698.1,-431.9
NONHSAT115288.2,-654.7
NONHSAT115289.2,-132.6
NONHSAT211228.1,-178.7
NONHSAT252766.1,-447.2
NONHSAT115165.2,-1007.3
NONHSAT115167.2,-155.5
NONHSAT115169.2,-132.6
NONHSAT208098.1,-373.2
NONHSAT208099.1,-398.5
NONHSAT208100.1,-72.1
NONHSAT208102.1,-136.9
NONHSAT208103.1,-177.4
NONHSAT211204.1,-169.1
NONHSAT251551.1,-420.9
NONHSAT251552.1,-321
NONHSAT251553.1,-337.9
NONHSAT251554.1,-302.3
NONHSAT251555.1,-280.3
NONHSAT251556.1,-159.8
NONHSAT114045.2,-250.5
NONHSAT209447.1,-379.7
NONHSAT210844.1,-233.5
NONHSAT252524.1,-372.8
NONHSAT252525.1,-222.3
NONHSAT252526.1,-232
NONHSAT252528.1,-162.2
NONHSAT113588.2,-133.4
NONHSAT113589.2,-161.2
NONHSAT113590.2,-56.6
NONHSAT209318.1,-263.2
NONHSAT210680.1,-327
NONHSAT209315.1,-34
NONHSAT209316.1,-99.6
NONHSAT210676.1,-279.1
NONHSAT252400.1,-418.7
NONHSAT252401.1,-409.5
NONHSAT113194.2,-985.37
NONHSAT113196.2,-213
NONHSAT113198.2,-103.4
NONHSAT113199.2,-134.8
NONHSAT113200.2,-123
NONHSAT209212.1,-213.5
NONHSAT209214.1,-123
NONHSAT210577.1,-264.1
NONHSAT252352.1,-332.1
NONHSAT252353.1,-780.5
NONHSAT252354.1,-148
NONHSAT252355.1,-147.89
NONHSAT252356.1,-123.69
NONHSAT252357.1,-424.49
NONHSAT108424.2,-224.5
NONHSAT208928.1,-150.4
NONHSAT208929.1,-121.4
NONHSAT210374.1,-110.3
NONHSAT252102.1,-184.9
NONHSAT252103.1,-677.2
NONHSAT252104.1,-287.5
NONHSAT107842.2,-102.4
NONHSAT107857.2,-484.5
NONHSAT208789.1,-390.8
NONHSAT208792.1,-242.1
NONHSAT208798.1,-848.9
NONHSAT208800.1,-290.7
NONHSAT210278.1,-62.8
NONHSAT210281.1,-218.3
NONHSAT251969.1,-191.2
NONHSAT251972.1,-160.2
NONHSAT251973.1,-256.2
NONHSAT251974.1,-245.6
NONHSAT251975.1,-152.5
NONHSAT251976.1,-425.6
NONHSAT251977.1,-259.9
NONHSAT251978.1,-189.7
NONHSAT251979.1,-270.7
NONHSAT251980.1,-189.2
NONHSAT251981.1,-72.8
NONHSAT251983.1,-79.4
NONHSAT251984.1,-665.3
NONHSAT251986.1,-416.2
NONHSAT251988.1,-160.9
NONHSAT251989.1,-335.3
NONHSAT251991.1,-675.6
NONHSAT251992.1,-114.5
NONHSAT251993.1,-350.8
NONHSAT251994.1,-79.5
NONHSAT251995.1,-239.9
NONHSAT251996.1,-66.6
NONHSAT251997.1,-88.3
NONHSAT251998.1,-602.4
NONHSAT251999.1,-83.1
NONHSAT252000.1,-280.1
NONHSAT252001.1,-82.6
NONHSAT252005.1,-480.7
NONHSAT252006.1,-514.3
NONHSAT252009.1,-360.4
NONHSAT107167.2,-204.9
NONHSAT107168.2,-310.6
NONHSAT107169.2,-224.3
NONHSAT107170.2,-82.2
NONHSAT107175.2,-103.7
NONHSAT107178.2,-918
NONHSAT107183.2,-97.9
NONHSAT107188.2,-93.3
NONHSAT208630.1,-566.4
NONHSAT208631.1,-465
NONHSAT208633.1,-291.7
NONHSAT208634.1,-86.3
NONHSAT208636.1,-267.3
NONHSAT208637.1,-547.3
NONHSAT208638.1,-206.8
NONHSAT251879.1,-342.1
NONHSAT251880.1,-336.3
NONHSAT116263.2,-570.7
NONHSAT210119.1,-1021.6
NONHSAT210120.1,-533.9
NONHSAT210122.1,-502.5
NONHSAT252978.1,-222.3
NONHSAT116196.2,-1065.8
NONHSAT116198.2,-251.4
NONHSAT116206.2,-747.3
NONHSAT210094.1,-389.4
NONHSAT252956.1,-308.9
NONHSAT252957.1,-663.5
NONHSAT252958.1,-1342.2
NONHSAT252959.1,-212.7
NONHSAT252960.1,-316.4
NONHSAT252962.1,-142.9
NONHSAT209846.1,-619.4
NONHSAT114782.2,-152.5
NONHSAT209641.1,-119.8
NONHSAT252644.1,-586.1
NONHSAT252649.1,-260.8
NONHSAT252650.1,-301.3
NONHSAT252651.1,-272.4
NONHSAT252652.1,-358.5
NONHSAT252653.1,-405
NONHSAT252654.1,-293.4
NONHSAT252655.1,-582.37
NONHSAT252656.1,-191.27
NONHSAT252657.1,-211.47
NONHSAT252658.1,-126.5
NONHSAT209509.1,-121.1
NONHSAT209408.1,-184
NONHSAT252511.1,-457.21
NONHSAT113928.2,-63.2
NONHSAT113929.2,-89.7
NONHSAT209403.1,-28.4
NONHSAT209404.1,-139.6
NONHSAT209405.1,-82.9
NONHSAT252498.1,-864.8
NONHSAT252499.1,-1272.3
NONHSAT252500.1,-867.9
NONHSAT113834.2,-739.3
NONHSAT209376.1,-680.6
NONHSAT209377.1,-690.5
NONHSAT252480.1,-729.4
NONHSAT252483.1,-123.9
NONHSAT252484.1,-835.5
NONHSAT252485.1,-435.8
NONHSAT252486.1,-573.5
NONHSAT113670.2,-84.8
NONHSAT209337.1,-52.3
NONHSAT209338.1,-61.4
NONHSAT209339.1,-85.1
NONHSAT209340.1,-84.8
NONHSAT252428.1,-362.2
NONHSAT252429.1,-430.1
NONHSAT252430.1,-295.7
NONHSAT252431.1,-35.1
NONHSAT252433.1,-66.9
NONHSAT113465.2,-49.34
NONHSAT113466.2,-112.7
NONHSAT113467.2,-126.8
NONHSAT113468.2,-111.8
NONHSAT113469.2,-181.6
NONHSAT113470.2,-213.1
NONHSAT113471.2,-204.8
NONHSAT113472.2,-199.1
NONHSAT113474.2,-194.7
NONHSAT113475.2,-143.2
NONHSAT113476.2,-186
NONHSAT113477.2,-129.5
NONHSAT113478.2,-200.7
NONHSAT113479.2,-108.7
NONHSAT113480.2,-146.2
NONHSAT113482.2,-184.4
NONHSAT113483.2,-142.8
NONHSAT113484.2,-117.9
NONHSAT113485.2,-257.4
NONHSAT113486.2,-148.9
NONHSAT113487.2,-217.6
NONHSAT113488.2,-161.1
NONHSAT113492.2,-347.6
NONHSAT113493.2,-230.7
NONHSAT113494.2,-258
NONHSAT113496.2,-477.9
NONHSAT113506.2,-582.5
NONHSAT209289.1,-92.5
NONHSAT209290.1,-376.9
NONHSAT209291.1,-146.9
NONHSAT209292.1,-152.1
NONHSAT209293.1,-127.8
NONHSAT209295.1,-481.7
NONHSAT209296.1,-980.4
NONHSAT209297.1,-140.2
NONHSAT209298.1,-181.2
NONHSAT209300.1,-757.5
NONHSAT209301.1,-130.3
NONHSAT209302.1,-130.8
NONHSAT252392.1,-628.3
NONHSAT252393.1,-134.3
NONHSAT252395.1,-947.2
NONHSAT209247.1,-154.9
NONHSAT209161.1,-292.2
NONHSAT209162.1,-63.2
NONHSAT252322.1,-194.9
NONHSAT252323.1,-216.6
NONHSAT209128.1,-123.8
NONHSAT209125.1,-141.4
NONHSAT209124.1,-134.7
NONHSAT209051.1,-455.3
NONHSAT112166.2,-193.4
NONHSAT209038.1,-139.2
NONHSAT209040.1,-107.7
NONHSAT252235.1,-188.9
NONHSAT252236.1,-441.9
NONHSAT252237.1,-297.3
NONHSAT252239.1,-419.2
NONHSAT252240.1,-305.5
NONHSAT208961.1,-256.1
NONHSAT252170.1,-298.3
NONHSAT208944.1,-78.6
NONHSAT208922.1,-945.2
NONHSAT252091.1,-1084.6
NONHSAT252092.1,-1202
NONHSAT252093.1,-621.7
NONHSAT208919.1,-146.3
NONHSAT107988.2,-83.6
NONHSAT107994.2,-305.1
NONHSAT107995.2,-182.1
NONHSAT108001.2,-268.9
NONHSAT108002.2,-73
NONHSAT108003.2,-415.5
NONHSAT108004.2,-140.6
NONHSAT108005.2,-75.8
NONHSAT108006.2,-52.2
NONHSAT108008.2,-987.8
NONHSAT108009.2,-445.4
NONHSAT108010.2,-446.6
NONHSAT108011.2,-265.5
NONHSAT208834.1,-124.8
NONHSAT208835.1,-190.4
NONHSAT208836.1,-113
NONHSAT208839.1,-191.9
NONHSAT208840.1,-96.9
NONHSAT208841.1,-111
NONHSAT208842.1,-140.6
NONHSAT208843.1,-295.5
NONHSAT208844.1,-274.9
NONHSAT208845.1,-196.2
NONHSAT208846.1,-71.5
NONHSAT252019.1,-783.6
NONHSAT252020.1,-965.1
NONHSAT252021.1,-365.2
NONHSAT252022.1,-543.7
NONHSAT252023.1,-272.2
NONHSAT252024.1,-423.5
NONHSAT252025.1,-293.6
NONHSAT252026.1,-286.6
NONHSAT208802.1,-377
NONHSAT252010.1,-536.6
NONHSAT208768.1,-91.8
NONHSAT107557.2,-155.5
NONHSAT107560.2,-929.3
NONHSAT107561.2,-949.2
NONHSAT107562.2,-854.1
NONHSAT107563.2,-819
NONHSAT107564.2,-896.3
NONHSAT107565.2,-472.8
NONHSAT107566.2,-300.9
NONHSAT107569.2,-596.3
NONHSAT107570.2,-161.3
NONHSAT107572.2,-180.7
NONHSAT107573.2,-146.1
NONHSAT208680.1,-844.3
NONHSAT208681.1,-115.5
NONHSAT208683.1,-145.9
NONHSAT251922.1,-1080
NONHSAT251923.1,-560.1
NONHSAT251924.1,-357.8
NONHSAT251926.1,-179.1
NONHSAT251927.1,-470.3
NONHSAT116232.2,-501.7
NONHSAT208541.1,-451.3
NONHSAT208542.1,-983.1
NONHSAT208544.1,-439.5
NONHSAT251789.1,-409.9
NONHSAT251790.1,-294.3
NONHSAT208446.1,-157
NONHSAT208447.1,-203.9
NONHSAT251737.1,-625.1
NONHSAT115821.2,-570.9
NONHSAT115825.2,-104
NONHSAT115828.2,-278.1
NONHSAT208332.1,-461.9
NONHSAT208333.1,-242
NONHSAT208334.1,-172.5
NONHSAT208335.1,-164.1
NONHSAT208336.1,-290.8
NONHSAT208337.1,-214.2
NONHSAT251705.1,-138
NONHSAT251706.1,-149.4
NONHSAT251707.1,-358.8
NONHSAT251708.1,-980.67
NONHSAT115514.2,-603.5
NONHSAT115516.2,-97
NONHSAT115517.2,-185.8
NONHSAT115518.2,-146.1
NONHSAT115519.2,-146.2
NONHSAT115521.2,-900.1
NONHSAT208248.1,-77.6
NONHSAT208249.1,-482.2
NONHSAT208250.1,-121.7
NONHSAT251647.1,-359.1
NONHSAT251649.1,-190
NONHSAT251650.1,-195.9
NONHSAT251651.1,-293.5
NONHSAT115245.2,-245.3
NONHSAT115246.2,-106.9
NONHSAT208120.1,-265.7
NONHSAT208121.1,-80.3
NONHSAT251578.1,-562.8
NONHSAT251579.1,-552.9
NONHSAT251580.1,-983.2
NONHSAT251581.1,-543.8
NONHSAT251582.1,-308.9
NONHSAT251583.1,-511.5
NONHSAT251584.1,-123.7
NONHSAT114464.2,-596.7
NONHSAT114466.2,-233.8
NONHSAT114468.2,-650.2
NONHSAT114469.2,-1060.6
NONHSAT114470.2,-185.2
NONHSAT114471.2,-771.2
NONHSAT114472.2,-269.7
NONHSAT114473.2,-161.7
NONHSAT114474.2,-436.7
NONHSAT114475.2,-363.4
NONHSAT114481.2,-220.3
NONHSAT114482.2,-184.9
NONHSAT114483.2,-255.7
NONHSAT114484.2,-323.6
NONHSAT114485.2,-139.9
NONHSAT114486.2,-643.9
NONHSAT207840.1,-103.9
NONHSAT207841.1,-255.9
NONHSAT207842.1,-301.5
NONHSAT207843.1,-124.8
NONHSAT251405.1,-538.7
NONHSAT251406.1,-1172.8
NONHSAT251410.1,-151.4
NONHSAT251411.1,-284.9
NONHSAT251412.1,-801.3
NONHSAT251413.1,-875.7
NONHSAT251414.1,-134.5
NONHSAT251415.1,-263.2
NONHSAT251416.1,-173.6
NONHSAT251419.1,-325.5
NONHSAT251420.1,-97.7
NONHSAT207835.1,-364
NONHSAT207813.1,-145.7
NONHSAT207532.1,-358.14
NONHSAT207527.1,-83.6
NONHSAT207417.1,-37.44
NONHSAT207418.1,-121
NONHSAT207419.1,-72.7
NONHSAT251187.1,-337.5
NONHSAT251188.1,-739.4
NONHSAT251189.1,-327.2
NONHSAT251190.1,-453.5
NONHSAT251191.1,-401
NONHSAT108319.2,-267.1
NONHSAT108320.2,-278.9
NONHSAT108325.2,-900.1
NONHSAT108326.2,-151
NONHSAT108327.2,-80.5
NONHSAT108328.2,-79.7
NONHSAT108330.2,-91.7
NONHSAT207004.1,-240.9
NONHSAT207005.1,-158.3
NONHSAT207006.1,-130.8
NONHSAT250952.1,-919.7
NONHSAT108197.2,-551.78
NONHSAT108198.2,-530.7
NONHSAT108201.2,-237.6
NONHSAT108204.2,-82.6
NONHSAT206977.1,-123
NONHSAT206978.1,-98.2
NONHSAT250925.1,-124.9
NONHSAT250926.1,-343.6
NONHSAT250929.1,-375.5
NONHSAT250930.1,-286.1
NONHSAT206967.1,-93.4
NONHSAT206915.1,-127.8
NONHSAT107909.2,-550.8
NONHSAT206887.1,-265.3
NONHSAT206889.1,-287
NONHSAT206679.1,-147.1
NONHSAT206637.1,-169.2
NONHSAT206591.1,-544.2
NONHSAT104922.2,-236.1
NONHSAT104923.2,-132
NONHSAT104924.2,-204.1
NONHSAT104925.2,-215.3
NONHSAT104926.2,-168.6
NONHSAT104927.2,-95.8
NONHSAT104928.2,-229.7
NONHSAT104929.2,-166.3
NONHSAT104930.2,-172.2
NONHSAT104931.2,-510
NONHSAT104932.2,-93.7
NONHSAT104936.2,-126.4
NONHSAT104937.2,-95.5
NONHSAT104938.2,-82.1
NONHSAT104939.2,-93.2
NONHSAT104940.2,-113.4
NONHSAT104942.2,-117.9
NONHSAT104944.2,-281.7
NONHSAT104945.2,-131.8
NONHSAT104955.2,-160.2
NONHSAT203525.1,-88.8
NONHSAT203526.1,-171.8
NONHSAT206467.1,-680.17
NONHSAT249651.1,-557.9
NONHSAT249652.1,-559.8
NONHSAT249653.1,-244.6
NONHSAT249654.1,-185.4
NONHSAT249655.1,-259.7
NONHSAT104825.2,-543.6
NONHSAT104826.2,-114.2
NONHSAT104827.2,-66.4
NONHSAT104830.2,-150.9
NONHSAT203488.1,-658.6
NONHSAT203489.1,-48.2
NONHSAT203490.1,-813.6
NONHSAT203491.1,-118.1
NONHSAT203492.1,-119.2
NONHSAT203493.1,-102
NONHSAT206457.1,-114.8
NONHSAT249636.1,-361
NONHSAT249637.1,-222.6
NONHSAT249638.1,-175.7
NONHSAT249639.1,-975.4
NONHSAT249642.1,-320.6
NONHSAT249644.1,-149.6
NONHSAT249646.1,-89.9
NONHSAT104117.2,-319.3
NONHSAT206376.1,-490.7
NONHSAT250460.1,-614.07
NONHSAT250464.1,-1271.4
NONHSAT250465.1,-431.1
NONHSAT101103.2,-223.5
NONHSAT101104.2,-172.9
NONHSAT101105.2,-394.4
NONHSAT101109.2,-180.7
NONHSAT101110.2,-635.1
NONHSAT204085.1,-176.6
NONHSAT204086.1,-226.3
NONHSAT204087.1,-359.4
NONHSAT205624.1,-289.9
NONHSAT249986.1,-251.4
NONHSAT249990.1,-601.6
NONHSAT249991.1,-121.8
NONHSAT100671.2,-869.1
NONHSAT100676.2,-59.7
NONHSAT100677.2,-34.2
NONHSAT100678.2,-113.4
NONHSAT100679.2,-35.4
NONHSAT100680.2,-126.6
NONHSAT100681.2,-139.9
NONHSAT100682.2,-113
NONHSAT203929.1,-59
NONHSAT203930.1,-383.2
NONHSAT249937.1,-422.57
NONHSAT249940.1,-223.8
NONHSAT249941.1,-55.3
NONHSAT249942.1,-297.4
NONHSAT100521.2,-94.9
NONHSAT100522.2,-58.7
NONHSAT203885.1,-278.9
NONHSAT203886.1,-274.4
NONHSAT205345.1,-603.4
NONHSAT205346.1,-85.2
NONHSAT105872.2,-657
NONHSAT205131.1,-151.7
NONHSAT205132.1,-149.8
NONHSAT250683.1,-1623.3
NONHSAT105299.2,-92.4
NONHSAT105302.2,-325.2
NONHSAT105303.2,-363.2
NONHSAT105305.2,-202.7
NONHSAT105307.2,-683
NONHSAT105312.2,-903.39
NONHSAT105314.2,-517.6
NONHSAT105316.2,-412.4
NONHSAT105317.2,-912.8
NONHSAT105325.2,-185.3
NONHSAT105327.2,-124.2
NONHSAT205076.1,-248.7
NONHSAT205077.1,-236.9
NONHSAT250624.1,-184.9
NONHSAT250626.1,-471.6
NONHSAT250627.1,-1061
NONHSAT104441.2,-650.2
NONHSAT104447.2,-78.4
NONHSAT204837.1,-705.6
NONHSAT204838.1,-73.2
NONHSAT250516.1,-940.9
NONHSAT250517.1,-826.8
NONHSAT250518.1,-309.8
NONHSAT250519.1,-308.4
NONHSAT250520.1,-765.9
NONHSAT204593.1,-91.77
NONHSAT102785.2,-136.2
NONHSAT204459.1,-136.2
NONHSAT204460.1,-350.1
NONHSAT204461.1,-215.2
NONHSAT204462.1,-211.1
NONHSAT204463.1,-154.7
NONHSAT250231.1,-365.9
NONHSAT250232.1,-448.2
NONHSAT250233.1,-722.4
NONHSAT250234.1,-166.6
NONHSAT250235.1,-819.7
NONHSAT250236.1,-299.2
NONHSAT250237.1,-204.4
NONHSAT250238.1,-104.3
NONHSAT204396.1,-401.1
NONHSAT250192.1,-309.6
NONHSAT204299.1,-70.2
NONHSAT250130.1,-833.9
