transID,eng
NONMMUT049440.2,-278
NONMMUT049441.2,-206.2
NONMMUT049442.2,-201.4
NONMMUT117288.1,-1476.7
NONMMUT117289.1,-1615
NONMMUT012611.2,-656.6
NONMMUT012612.2,-471.8
NONMMUT012613.2,-662.8
NONMMUT012614.2,-643.5
NONMMUT012615.2,-644
NONMMUT012616.2,-414.2
NONMMUT012617.2,-466.9
NONMMUT012618.2,-334.7
NONMMUT085933.1,-2469.2
NONMMUT141145.1,-522.1
NONMMUT141146.1,-431.2
NONMMUT022522.2,-483.8
NONMMUT022523.2,-376.6
NONMMUT022524.2,-199.3
NONMMUT022526.2,-156.8
NONMMUT095149.1,-119.1
NONMMUT095150.1,-483.8
NONMMUT042187.2,-356.7
NONMMUT042188.2,-466.2
NONMMUT110688.1,-143.5
NONMMUT110689.1,-163.2
NONMMUT110690.1,-220.6
NONMMUT110691.1,-1017.1
NONMMUT000101.2,-227.2
NONMMUT000102.2,-978.7
NONMMUT000103.2,-181.7
NONMMUT000104.2,-172
NONMMUT077312.1,-326.1
NONMMUT019020.2,-272.3
NONMMUT090615.1,-273.3
NONMMUT050988.2,-157
NONMMUT050989.2,-81.9
NONMMUT050990.2,-356.1
NONMMUT050991.2,-227.1
NONMMUT050992.2,-780.4
NONMMUT050994.2,-1099.5
NONMMUT050995.2,-154.6
NONMMUT062568.2,-514.2
NONMMUT062569.2,-537.3
NONMMUT125544.1,-532.6
NONMMUT151149.1,-69.9
NONMMUT151150.1,-98.9
NONMMUT016779.2,-703.9
NONMMUT016780.2,-314.1
NONMMUT016781.2,-757
NONMMUT016782.2,-475.1
NONMMUT016783.2,-82
NONMMUT016784.2,-140.1
NONMMUT016785.2,-139.8
NONMMUT016791.2,-161.3
NONMMUT142642.1,-255.9
NONMMUT009957.2,-1117.7
NONMMUT009958.2,-1034.1
NONMMUT009959.2,-1056.3
NONMMUT009961.2,-1436.24
NONMMUT085279.1,-454.8
NONMMUT140921.1,-1198
NONMMUT140922.1,-1249.8
NONMMUT140923.1,-1238.74
NONMMUT140924.1,-1248.3
NONMMUT140925.1,-1355.14
NONMMUT039219.2,-2669
NONMMUT109560.1,-269.4
NONMMUT146917.1,-834.2
NONMMUT048482.2,-576
NONMMUT117093.1,-578.8
NONMMUT148584.1,-235.3
NONMMUT041990.2,-268
NONMMUT041991.2,-106.3
NONMMUT112544.1,-240.5
NONMMUT047266.2,-195.7
NONMMUT116692.1,-260.1
NONMMUT056946.2,-151.2
NONMMUT056947.2,-672.7
NONMMUT056950.2,-272
NONMMUT056952.2,-582.6
NONMMUT056953.2,-208.6
NONMMUT010217.2,-320.9
NONMMUT010218.2,-317.3
NONMMUT083808.1,-363.8
NONMMUT038700.2,-609.4
NONMMUT107530.1,-777.6
NONMMUT012882.2,-244.9
NONMMUT012883.2,-202.8
NONMMUT012884.2,-831.1
NONMMUT084658.1,-373.6
NONMMUT027351.2,-903.3
NONMMUT027352.2,-542.8
NONMMUT027353.2,-181.9
NONMMUT027358.2,-334.3
NONMMUT027359.2,-197.9
NONMMUT027360.2,-496
NONMMUT027361.2,-794.9
NONMMUT027362.2,-353.48
NONMMUT027363.2,-277.1
NONMMUT027371.2,-92.6
NONMMUT027372.2,-604.2
NONMMUT027377.2,-658.98
NONMMUT027378.2,-143.3
NONMMUT027382.2,-594.7
NONMMUT027383.2,-108.7
NONMMUT027396.2,-53.4
NONMMUT027397.2,-52.2
NONMMUT073657.2,-245.1
NONMMUT073658.2,-182.9
NONMMUT073659.2,-126.7
NONMMUT073660.2,-159.5
NONMMUT073661.2,-934.7
NONMMUT073662.2,-56.9
NONMMUT073663.2,-182.4
NONMMUT073664.2,-37.9
NONMMUT073665.2,-253.7
NONMMUT073666.2,-513.8
NONMMUT073667.2,-626.8
NONMMUT073671.2,-377.57
NONMMUT136325.1,-1971.1
NONMMUT136326.1,-2063.7
NONMMUT136327.1,-38
NONMMUT136328.1,-516
NONMMUT154224.1,-368.7
NONMMUT065410.2,-301.7
NONMMUT128543.1,-92.7
NONMMUT001279.2,-196.6
NONMMUT001280.2,-114.8
NONMMUT001281.2,-465.4
NONMMUT077933.1,-258.4
NONMMUT077934.1,-273
NONMMUT013066.2,-2580.9
NONMMUT013067.2,-693.5
NONMMUT013068.2,-2556.1
NONMMUT013069.2,-716.7
NONMMUT013070.2,-416.3
NONMMUT013071.2,-2584.8
NONMMUT086072.1,-1216.5
NONMMUT141204.1,-2281.5
NONMMUT141205.1,-2490.2
NONMMUT036438.2,-1230.2
NONMMUT036439.2,-491
NONMMUT108878.1,-1232.5
NONMMUT108879.1,-1273
NONMMUT012176.2,-150.4
NONMMUT085809.1,-432.04
NONMMUT008661.2,-517.7
NONMMUT008662.2,-276.4
NONMMUT008663.2,-248.5
NONMMUT008664.2,-279.2
NONMMUT008665.2,-182.6
NONMMUT008666.2,-192.2
NONMMUT008667.2,-718.5
NONMMUT084830.1,-725.9
NONMMUT140793.1,-502.1
NONMMUT140794.1,-340.9
NONMMUT003468.2,-275.8
NONMMUT003469.2,-121.1
NONMMUT067670.2,-487.2
NONMMUT131833.1,-487.3
NONMMUT028735.2,-487.2
NONMMUT028736.2,-399.2
NONMMUT028737.2,-425.2
NONMMUT028738.2,-335.4
NONMMUT028739.2,-382.6
NONMMUT028740.2,-420
NONMMUT100830.1,-321.3
NONMMUT100831.1,-677.9
NONMMUT100832.1,-664.4
NONMMUT009019.2,-473.5
NONMMUT083386.1,-472.9
NONMMUT071766.2,-246.2
NONMMUT071767.2,-90.6
NONMMUT135692.1,-485.6
NONMMUT051578.2,-206.3
NONMMUT051580.2,-658.7
NONMMUT051581.2,-573.8
NONMMUT051582.2,-282.97
NONMMUT118048.1,-959.1
NONMMUT118049.1,-1302.8
NONMMUT071852.2,-1748.5
NONMMUT071853.2,-531.3
NONMMUT071854.2,-161
NONMMUT136725.1,-530.5
NONMMUT012923.2,-583.4
NONMMUT084672.1,-587
NONMMUT086075.1,-1193.9
NONMMUT008686.2,-268.9
NONMMUT008687.2,-259.2
NONMMUT008688.2,-136.7
NONMMUT083225.1,-204.2
NONMMUT083226.1,-412.2
NONMMUT074393.2,-376
NONMMUT074396.2,-122.7
NONMMUT074399.2,-635
NONMMUT074402.2,-126.9
NONMMUT038516.2,-262.5
NONMMUT062450.2,-208.4
NONMMUT062451.2,-246.1
NONMMUT062452.2,-734.5
NONMMUT062453.2,-240.3
NONMMUT062457.2,-2453.17
NONMMUT062460.2,-311.1
NONMMUT062461.2,-1855.2
NONMMUT062463.2,-265.9
NONMMUT125510.1,-248.4
NONMMUT151116.1,-2408.47
NONMMUT151117.1,-1878.6
NONMMUT151118.1,-342.5
NONMMUT151119.1,-831.7
NONMMUT151120.1,-266.4
NONMMUT151121.1,-789.2
NONMMUT151122.1,-2509.07
NONMMUT151123.1,-376.9
NONMMUT151124.1,-889.8
NONMMUT151125.1,-813.7
NONMMUT151126.1,-907.2
NONMMUT151127.1,-241.2
NONMMUT151128.1,-711
NONMMUT151129.1,-814.6
NONMMUT151130.1,-1953
NONMMUT151131.1,-256.7
NONMMUT151132.1,-754.4
NONMMUT151133.1,-341.6
NONMMUT071139.2,-943
NONMMUT071140.2,-732.4
NONMMUT071141.2,-406.7
NONMMUT071142.2,-463.7
NONMMUT071143.2,-771.6
NONMMUT133562.1,-1958.44
NONMMUT055200.2,-840.7
NONMMUT055201.2,-124.2
NONMMUT055202.2,-2567.82
NONMMUT121619.1,-872.1
NONMMUT121620.1,-935.1
NONMMUT047086.2,-103
NONMMUT116598.1,-149
NONMMUT116599.1,-144.9
NONMMUT040754.2,-1662.9
NONMMUT147126.1,-1529.4
NONMMUT147127.1,-1509.7
NONMMUT074406.2,-270.5
NONMMUT074407.2,-248.2
NONMMUT074408.2,-144.3
NONMMUT074410.2,-703.2
NONMMUT074411.2,-231.2
NONMMUT074412.2,-129.7
NONMMUT074413.2,-170.6
NONMMUT074414.2,-120.6
NONMMUT009589.2,-435.5
NONMMUT063571.2,-206.3
NONMMUT063573.2,-143.2
NONMMUT127743.1,-237.8
NONMMUT127744.1,-248.1
NONMMUT014118.2,-234.6
NONMMUT014119.2,-138.9
NONMMUT014559.2,-243.3
NONMMUT014560.2,-926.3
NONMMUT014561.2,-280.4
NONMMUT014562.2,-223.1
NONMMUT088545.1,-639.9
NONMMUT141921.1,-602.7
NONMMUT039191.2,-672.7
NONMMUT039192.2,-407.8
NONMMUT039193.2,-131.9
NONMMUT109554.1,-763.49
NONMMUT109555.1,-773.69
NONMMUT015352.2,-134.4
NONMMUT015353.2,-222.9
NONMMUT073918.2,-881.9
NONMMUT073919.2,-909.5
NONMMUT073920.2,-510.4
NONMMUT154365.1,-814.2
NONMMUT038615.2,-1126.2
NONMMUT038616.2,-1025.6
NONMMUT038617.2,-1132.3
NONMMUT038618.2,-308.7
NONMMUT038619.2,-272.1
NONMMUT038620.2,-255.5
NONMMUT038621.2,-83.4
NONMMUT038622.2,-326.4
NONMMUT038624.2,-303.4
NONMMUT038625.2,-362.1
NONMMUT107511.1,-1356.1
NONMMUT042218.2,-1302.6
NONMMUT011256.2,-673.4
NONMMUT005791.2,-994.9
NONMMUT010628.2,-125
NONMMUT010629.2,-772.5
NONMMUT085464.1,-800.7
NONMMUT049230.2,-796.1
NONMMUT115519.1,-796.2
NONMMUT000054.2,-1647.5
NONMMUT000055.2,-176.3
NONMMUT077277.1,-177.6
NONMMUT138940.1,-355.7
NONMMUT013132.2,-1207.6
NONMMUT037859.2,-1056.6
NONMMUT037860.2,-829.8
NONMMUT109195.1,-1067.8
NONMMUT060276.2,-368.5
NONMMUT060277.2,-782.53
NONMMUT060278.2,-272.7
NONMMUT060280.2,-843.8
NONMMUT060281.2,-162.5
NONMMUT060283.2,-231.6
NONMMUT124814.1,-392.2
NONMMUT124815.1,-191.4
NONMMUT011670.2,-393.6
NONMMUT011671.2,-452.9
NONMMUT011673.2,-57.4
NONMMUT011674.2,-128
NONMMUT084274.1,-368
NONMMUT084275.1,-497.4
NONMMUT031036.2,-519.5
NONMMUT031037.2,-535.7
NONMMUT031038.2,-222.3
NONMMUT031039.2,-235
NONMMUT031040.2,-899.4
NONMMUT031041.2,-495.8
NONMMUT031042.2,-166.3
NONMMUT102683.1,-919.1
NONMMUT018618.2,-891.9
NONMMUT018622.2,-553.9
NONMMUT018623.2,-548.24
NONMMUT029472.2,-459.2
NONMMUT038674.2,-477.8
NONMMUT107525.1,-726.7
NONMMUT040003.2,-300.3
NONMMUT107976.1,-300.3
NONMMUT043543.2,-413.8
NONMMUT111406.1,-74.94
NONMMUT024976.2,-779.5
NONMMUT024977.2,-703.4
NONMMUT024978.2,-754.4
NONMMUT096494.1,-1169.27
NONMMUT070936.2,-356.6
NONMMUT070937.2,-356.9
NONMMUT070938.2,-89.4
NONMMUT022087.2,-784.5
NONMMUT094910.1,-786.1
NONMMUT035815.2,-221.5
NONMMUT035816.2,-263.2
NONMMUT035817.2,-256.7
NONMMUT035818.2,-367.1
NONMMUT035820.2,-141.1
NONMMUT108703.1,-341.7
NONMMUT041795.2,-167.7
NONMMUT041796.2,-1426.6
NONMMUT041797.2,-564.7
NONMMUT108577.1,-1310.1
NONMMUT146648.1,-921.9
NONMMUT070611.2,-754.2
NONMMUT070612.2,-347
NONMMUT070613.2,-237.9
NONMMUT070614.2,-230.84
NONMMUT133362.1,-1128.44
NONMMUT010577.2,-252
NONMMUT010578.2,-92.7
NONMMUT085442.1,-356.3
NONMMUT085443.1,-341.7
NONMMUT004926.2,-275.9
NONMMUT004927.2,-497.8
NONMMUT081648.1,-278.2
NONMMUT027651.2,-288.7
NONMMUT027652.2,-650.2
NONMMUT099216.1,-693.6
NONMMUT040776.2,-674.2
NONMMUT040777.2,-508.3
NONMMUT040778.2,-342.3
NONMMUT040779.2,-342.6
NONMMUT040780.2,-342.4
NONMMUT040781.2,-178.4
NONMMUT110035.1,-928.7
NONMMUT110036.1,-395.6
NONMMUT011513.2,-167.1
NONMMUT011514.2,-96.9
NONMMUT011515.2,-153.9
NONMMUT011516.2,-192.3
NONMMUT011517.2,-144.5
NONMMUT084205.1,-378.7
NONMMUT084206.1,-426.9
NONMMUT053247.2,-223.5
NONMMUT053248.2,-220.2
NONMMUT118818.1,-591.1
NONMMUT030213.2,-283
NONMMUT030214.2,-250.9
NONMMUT030215.2,-128.1
NONMMUT030216.2,-1114.1
NONMMUT102309.1,-318.7
NONMMUT102310.1,-293.5
NONMMUT011450.2,-274.3
NONMMUT011451.2,-272.1
NONMMUT084170.1,-464
NONMMUT039260.2,-320.4
NONMMUT107775.1,-321.9
NONMMUT107776.1,-333.8
NONMMUT046141.2,-1183.8
NONMMUT046142.2,-1163.72
NONMMUT046143.2,-157.6
NONMMUT046144.2,-597.9
NONMMUT046145.2,-201.4
NONMMUT147940.1,-1360.72
NONMMUT147941.1,-1392.6
NONMMUT147942.1,-479.7
NONMMUT147943.1,-1180.1
NONMMUT056147.2,-272.2
NONMMUT121970.1,-271
NONMMUT121971.1,-316.2
NONMMUT121972.1,-117.6
NONMMUT121973.1,-109.9
NONMMUT121974.1,-141.2
NONMMUT047283.2,-350
NONMMUT047284.2,-1339.6
NONMMUT116698.1,-516
NONMMUT116699.1,-498.3
NONMMUT010016.2,-352.9
NONMMUT010017.2,-202.3
NONMMUT010018.2,-939.9
NONMMUT010019.2,-255.6
NONMMUT085301.1,-353.8
NONMMUT039561.2,-171.4
NONMMUT039562.2,-561.2
NONMMUT039563.2,-557.3
NONMMUT039564.2,-610.9
NONMMUT039565.2,-214.1
NONMMUT039566.2,-464.5
NONMMUT039568.2,-98.5
NONMMUT039569.2,-367.1
NONMMUT107837.1,-689.77
NONMMUT107838.1,-668.8
NONMMUT146428.1,-317.4
NONMMUT034242.2,-349.4
NONMMUT034243.2,-158.6
NONMMUT034244.2,-315.4
NONMMUT105342.1,-583.5
NONMMUT105343.1,-485.5
NONMMUT042461.2,-272
NONMMUT110831.1,-489.6
NONMMUT070171.2,-352.6
NONMMUT070172.2,-370
NONMMUT070173.2,-380.2
NONMMUT132892.1,-388.5
NONMMUT132893.1,-151.8
NONMMUT048556.2,-239.7
NONMMUT048557.2,-194.9
NONMMUT117114.1,-305.2
NONMMUT052840.2,-430.4
NONMMUT118650.1,-576.8
NONMMUT118651.1,-609.6
NONMMUT000606.2,-1203.7
NONMMUT000607.2,-1071.2
NONMMUT000608.2,-106.1
NONMMUT077609.1,-542.8
NONMMUT077610.1,-453.3
NONMMUT077611.1,-163.9
NONMMUT038099.2,-160.6
NONMMUT038100.2,-170
NONMMUT038101.2,-440.7
NONMMUT038102.2,-176.02
NONMMUT038103.2,-278.1
NONMMUT038104.2,-287.2
NONMMUT038105.2,-176.4
NONMMUT038106.2,-63.1
NONMMUT107389.1,-684.67
NONMMUT107390.1,-385.8
NONMMUT018127.2,-821
NONMMUT018128.2,-734.9
NONMMUT018129.2,-406.8
NONMMUT040458.2,-154.3
NONMMUT040459.2,-520.9
NONMMUT010167.2,-417.2
NONMMUT010168.2,-154.9
NONMMUT083789.1,-489.6
NONMMUT038304.2,-449.6
NONMMUT038305.2,-563
NONMMUT038306.2,-530.1
NONMMUT038307.2,-406
NONMMUT038308.2,-144.8
NONMMUT109316.1,-438.5
NONMMUT109317.1,-615.2
NONMMUT146872.1,-470.3
NONMMUT146873.1,-487.5
NONMMUT040228.2,-333.8
NONMMUT108043.1,-333.3
NONMMUT038730.2,-283
NONMMUT109392.1,-283
NONMMUT037969.2,-70.8
NONMMUT107325.1,-70.3
NONMMUT107326.1,-119.9
NONMMUT014605.2,-204.7
NONMMUT014606.2,-102.6
NONMMUT014608.2,-97.4
NONMMUT035983.2,-378.6
NONMMUT035984.2,-178.6
NONMMUT035985.2,-245.1
NONMMUT035986.2,-410.4
NONMMUT106697.1,-628.9
NONMMUT106698.1,-513.3
NONMMUT001190.2,-499.2
NONMMUT001191.2,-497.9
NONMMUT001192.2,-199
NONMMUT077891.1,-616.2
NONMMUT077892.1,-611.6
NONMMUT017682.2,-157.9
NONMMUT017683.2,-166.2
NONMMUT017684.2,-121.1
NONMMUT017685.2,-176.8
NONMMUT017686.2,-84.8
NONMMUT017687.2,-88
NONMMUT091491.1,-305.8
NONMMUT091492.1,-372.1
NONMMUT010195.2,-315.5
NONMMUT010196.2,-617.1
NONMMUT085334.1,-936.9
NONMMUT085336.1,-850.4
NONMMUT001930.2,-73
NONMMUT001931.2,-392.2
NONMMUT078194.1,-957.8
NONMMUT050387.2,-676.6
NONMMUT050388.2,-194.5
NONMMUT050389.2,-159.3
NONMMUT115893.1,-363.2
NONMMUT115894.1,-206.7
NONMMUT148309.1,-829.6
NONMMUT048410.2,-367.4
NONMMUT115375.1,-367.7
NONMMUT053321.2,-742.4
NONMMUT053323.2,-1021.3
NONMMUT120887.1,-1021.3
NONMMUT027025.2,-407.19
NONMMUT099819.1,-407.19
NONMMUT049568.2,-198.6
NONMMUT117316.1,-209
NONMMUT117317.1,-339.9
NONMMUT033154.2,-431
NONMMUT057999.2,-729
NONMMUT124112.1,-728.8
NONMMUT009223.2,-175.2
NONMMUT009227.2,-100.2
NONMMUT009228.2,-148.1
NONMMUT009229.2,-288.34
NONMMUT009230.2,-417.3
NONMMUT009231.2,-121.4
NONMMUT016556.2,-761.7
NONMMUT016557.2,-251.7
NONMMUT089368.1,-760.5
NONMMUT021266.2,-127.6
NONMMUT021267.2,-283.4
NONMMUT021268.2,-279.3
NONMMUT094486.1,-377
NONMMUT040675.2,-179.6
NONMMUT110015.1,-250.3
NONMMUT039884.2,-444.8
NONMMUT007421.2,-128.7
NONMMUT007422.2,-118.7
NONMMUT007423.2,-70.9
NONMMUT080966.1,-276.9
NONMMUT080967.1,-270.6
NONMMUT014567.2,-406.7
NONMMUT014568.2,-668.5
NONMMUT088546.1,-668.5
NONMMUT059516.2,-226.2
NONMMUT059517.2,-258.8
NONMMUT059518.2,-219.7
NONMMUT046368.2,-326.9
NONMMUT046369.2,-245.2
NONMMUT046370.2,-133
NONMMUT116255.1,-333.9
NONMMUT116256.1,-321.8
NONMMUT031129.2,-553.2
NONMMUT101622.1,-651.8
NONMMUT033552.2,-105
NONMMUT033553.2,-612.7
NONMMUT033554.2,-696.6
NONMMUT105081.1,-281.4
NONMMUT105082.1,-780.7
NONMMUT044149.2,-2408.8
NONMMUT044150.2,-1385.64
NONMMUT111639.1,-648.38
NONMMUT147472.1,-2543.8
NONMMUT024300.2,-355.7
NONMMUT024301.2,-262.2
NONMMUT024302.2,-339
NONMMUT096182.1,-362.6
NONMMUT006251.2,-778.5
NONMMUT006659.2,-993.74
NONMMUT006660.2,-139.1
NONMMUT006661.2,-422.4
NONMMUT006664.2,-976.04
NONMMUT080593.1,-422.3
NONMMUT080594.1,-976.24
NONMMUT000293.2,-139.3
NONMMUT000294.2,-200.5
NONMMUT000295.2,-205
NONMMUT000296.2,-201.8
NONMMUT000297.2,-126.7
NONMMUT075101.1,-341.3
NONMMUT075102.1,-130.1
NONMMUT038902.2,-202.3
NONMMUT038903.2,-170.3
NONMMUT038904.2,-149.1
NONMMUT038905.2,-124.9
NONMMUT038906.2,-245.4
NONMMUT038908.2,-85.3
NONMMUT107593.1,-491.2
NONMMUT011190.2,-225.6
NONMMUT011191.2,-138.3
NONMMUT084105.1,-251.2
NONMMUT022359.2,-105.5
NONMMUT095071.1,-166.9
NONMMUT030169.2,-260
NONMMUT030170.2,-233.6
NONMMUT030171.2,-106.8
NONMMUT030173.2,-92.7
NONMMUT060829.2,-407
NONMMUT060830.2,-298.8
NONMMUT125036.1,-439.7
NONMMUT125037.1,-671.8
NONMMUT028123.2,-572.4
NONMMUT028130.2,-330.5
NONMMUT028131.2,-116.2
NONMMUT028132.2,-371.3
NONMMUT101729.1,-674.5
NONMMUT040190.2,-193
NONMMUT040191.2,-210.8
NONMMUT040192.2,-206.9
NONMMUT108029.1,-442.3
NONMMUT108030.1,-365.3
NONMMUT032454.2,-273.6
NONMMUT032465.2,-289.3
NONMMUT032466.2,-292.1
NONMMUT032467.2,-75.8
NONMMUT032468.2,-75
NONMMUT032469.2,-161
NONMMUT032470.2,-108.5
NONMMUT032471.2,-139
NONMMUT032472.2,-142.2
NONMMUT032473.2,-194.7
NONMMUT032474.2,-188.1
NONMMUT032475.2,-199.3
NONMMUT032476.2,-736.3
NONMMUT032477.2,-780.9
NONMMUT104641.1,-1170.4
NONMMUT104643.1,-580.3
NONMMUT065785.2,-400.6
NONMMUT065786.2,-359.7
NONMMUT128757.1,-638
NONMMUT066843.2,-933.7
NONMMUT066844.2,-1281.3
NONMMUT066848.2,-122.8
NONMMUT050300.2,-188.4
NONMMUT050301.2,-126.3
NONMMUT050302.2,-119.6
NONMMUT115861.1,-245.4
NONMMUT115862.1,-239.4
NONMMUT039584.2,-373.6
NONMMUT109630.1,-376.2
NONMMUT022002.2,-149.6
NONMMUT022003.2,-170.6
NONMMUT022004.2,-147.7
NONMMUT022005.2,-282.7
NONMMUT022008.2,-179.9
NONMMUT022009.2,-75.6
NONMMUT093456.1,-480.1
NONMMUT005362.2,-431.8
NONMMUT081878.1,-435.6
NONMMUT071201.2,-1001.7
NONMMUT071202.2,-1173.7
NONMMUT071204.2,-405.2
NONMMUT071205.2,-385.4
NONMMUT071206.2,-868.1
NONMMUT071207.2,-510.7
NONMMUT133597.1,-1477.9
NONMMUT054844.2,-416.7
NONMMUT121505.1,-416.7
NONMMUT053256.2,-278.8
NONMMUT118820.1,-277.3
NONMMUT022340.2,-510.8
NONMMUT093685.1,-339.7
NONMMUT093686.1,-70
NONMMUT093687.1,-310.3
NONMMUT093688.1,-275.4
NONMMUT093689.1,-57.8
NONMMUT071719.2,-1090.9
NONMMUT071720.2,-198.4
NONMMUT135688.1,-1263.9
NONMMUT135689.1,-1171.4
NONMMUT070868.2,-779.37
NONMMUT070869.2,-1357.2
NONMMUT070870.2,-87.7
NONMMUT133500.1,-392.8
NONMMUT018130.2,-872.6
NONMMUT018132.2,-1001.4
NONMMUT018133.2,-813.4
NONMMUT091664.1,-822.7
NONMMUT038955.2,-185.9
NONMMUT038956.2,-106
NONMMUT011044.2,-489.7
NONMMUT036602.2,-112.7
NONMMUT106850.1,-110.9
NONMMUT059588.2,-493.4
NONMMUT124643.1,-509.5
NONMMUT020406.2,-222.2
NONMMUT020407.2,-74.5
NONMMUT020408.2,-67
NONMMUT020413.2,-83.5
NONMMUT092719.1,-738.3
NONMMUT092720.1,-486.5
NONMMUT041398.2,-193.4
NONMMUT041399.2,-165.7
NONMMUT041400.2,-152
NONMMUT110219.1,-239.1
NONMMUT110220.1,-278.2
NONMMUT039143.2,-300.2
NONMMUT039144.2,-236.7
NONMMUT039145.2,-261.7
NONMMUT109527.1,-1021.4
NONMMUT008954.2,-269.2
NONMMUT008955.2,-191.8
NONMMUT008956.2,-138.2
NONMMUT010971.2,-126.4
NONMMUT010972.2,-110.1
NONMMUT010973.2,-106.5
NONMMUT010974.2,-138
NONMMUT010975.2,-332
NONMMUT085532.1,-400.5
NONMMUT085533.1,-361.9
NONMMUT019418.2,-411.5
NONMMUT019419.2,-305.4
NONMMUT090757.1,-84.5
NONMMUT040064.2,-650.2
NONMMUT040065.2,-650.2
NONMMUT040066.2,-453.4
NONMMUT040067.2,-461.9
NONMMUT040068.2,-200.7
NONMMUT040069.2,-217.1
NONMMUT040070.2,-101.3
NONMMUT109731.1,-781.7
NONMMUT032871.2,-666.5
NONMMUT049569.2,-154.2
NONMMUT049570.2,-154.2
NONMMUT049571.2,-489.1
NONMMUT115628.1,-158.8
NONMMUT038871.2,-133.94
NONMMUT046510.2,-167.4
NONMMUT116460.1,-165.3
NONMMUT116461.1,-186.7
NONMMUT048168.2,-190.6
NONMMUT116972.1,-190.3
NONMMUT035458.2,-293.2
NONMMUT106572.1,-293.2
NONMMUT106573.1,-329.8
NONMMUT008625.2,-445.3
NONMMUT008627.2,-89.9
NONMMUT084820.1,-601.1
NONMMUT084821.1,-689.8
NONMMUT037364.2,-412.5
NONMMUT037365.2,-142.4
NONMMUT107054.1,-644.7
NONMMUT107055.1,-458.8
NONMMUT046542.2,-83.7
NONMMUT046543.2,-213.4
NONMMUT046544.2,-191.8
NONMMUT114766.1,-60.6
NONMMUT114767.1,-108.9
NONMMUT114768.1,-241.1
NONMMUT114769.1,-201.7
NONMMUT000619.2,-141.4
NONMMUT000620.2,-326
NONMMUT000621.2,-259.4
NONMMUT000622.2,-137.9
NONMMUT075258.1,-300.7
NONMMUT013905.2,-694.4
NONMMUT088206.1,-853.4
NONMMUT011448.2,-321.1
NONMMUT010169.2,-261.3
NONMMUT083792.1,-307.2
NONMMUT016635.2,-211.5
NONMMUT016636.2,-205.5
NONMMUT016638.2,-170.1
NONMMUT016639.2,-265.6
NONMMUT090990.1,-673.2
NONMMUT090991.1,-1104.9
NONMMUT073842.2,-145.2
NONMMUT073843.2,-117.3
NONMMUT136348.1,-116.8
NONMMUT016675.2,-416.8
NONMMUT090997.1,-423.8
NONMMUT010588.2,-483.4
NONMMUT140506.1,-996.1
NONMMUT007653.2,-160.5
NONMMUT082824.1,-379.35
NONMMUT082825.1,-309.5
NONMMUT043610.2,-253.6
NONMMUT043611.2,-927.1
NONMMUT043612.2,-136.8
NONMMUT043613.2,-211.5
NONMMUT043614.2,-179.6
NONMMUT043616.2,-926.9
NONMMUT043617.2,-86.6
NONMMUT026495.2,-594.2
NONMMUT099672.1,-1178.6
NONMMUT051770.2,-109.8
NONMMUT051771.2,-476.1
NONMMUT120165.1,-511.3
NONMMUT054480.2,-531.2
NONMMUT054481.2,-370
NONMMUT054482.2,-282.7
NONMMUT054483.2,-2240.1
NONMMUT119389.1,-532.1
NONMMUT119390.1,-1129.6
NONMMUT045882.2,-302.2
NONMMUT045884.2,-158.5
NONMMUT045885.2,-794.7
NONMMUT045886.2,-540.8
NONMMUT045889.2,-276.3
NONMMUT045890.2,-237.8
NONMMUT114507.1,-1458.25
NONMMUT114508.1,-1099
NONMMUT004441.2,-91.4
NONMMUT077167.1,-214.5
NONMMUT077168.1,-91.6
NONMMUT024098.2,-193.3
NONMMUT024099.2,-176.2
NONMMUT096122.1,-478.7
NONMMUT096123.1,-286.8
NONMMUT042973.2,-661.5
NONMMUT042974.2,-151.2
NONMMUT111066.1,-154.1
NONMMUT020926.2,-447.3
NONMMUT092958.1,-335.1
NONMMUT065505.2,-255.1
NONMMUT065506.2,-308.2
NONMMUT130584.1,-537
NONMMUT066299.2,-149.1
NONMMUT066300.2,-135.1
NONMMUT131262.1,-157.8
NONMMUT039571.2,-177.2
NONMMUT109621.1,-192.7
NONMMUT068563.2,-2088.4
NONMMUT068564.2,-1198.7
NONMMUT068565.2,-838.3
NONMMUT068566.2,-171
NONMMUT068567.2,-1127.1
NONMMUT068568.2,-658.7
NONMMUT068569.2,-516.9
NONMMUT068571.2,-218.2
NONMMUT068572.2,-1370.17
NONMMUT153152.1,-1217.9
NONMMUT039588.2,-175.1
NONMMUT039589.2,-97.1
NONMMUT109631.1,-284.7
NONMMUT109632.1,-254.9
NONMMUT016642.2,-548.3
NONMMUT016643.2,-163.9
NONMMUT016644.2,-268.3
NONMMUT025774.2,-604
NONMMUT025775.2,-710.3
NONMMUT098073.1,-711.4
NONMMUT098074.1,-1101.8
NONMMUT050764.2,-591.1
NONMMUT116037.1,-425.2
NONMMUT043234.2,-439.8
NONMMUT043235.2,-262.9
NONMMUT043236.2,-265.4
NONMMUT043237.2,-395.8
NONMMUT043238.2,-328.3
NONMMUT043240.2,-190.8
NONMMUT111191.1,-1873.77
NONMMUT147375.1,-265.4
NONMMUT071411.2,-186.5
NONMMUT135602.1,-186.5
NONMMUT135603.1,-297.4
NONMMUT154130.1,-243.7
NONMMUT022535.2,-566.8
NONMMUT022536.2,-1059.8
