0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
RP11-353N4.3,-0.087886,0.220006,0.321483,0.372288,-0.296248,-0.208432,0.348522,-0.136711,0.063802,-0.277439,-0.390722,0.349020,0.330959,-0.178080,0.502100,-0.115434,-0.278285,-0.000645,-1.186714,-0.159374,0.311640,-0.078371,-0.134257,0.317315,-0.062604,0.320210,0.547433,0.307962,0.102553,-0.029374,0.008555,-0.018865,0
RP11-338E21.3,-0.119186,0.285277,0.633663,-0.008768,-0.190108,0.042844,-0.012914,0.041149,-0.423238,0.205893,-0.365166,0.244072,0.026962,-0.028249,0.471163,0.329150,-0.641941,-0.295460,-0.608327,0.190577,-0.164234,-0.519239,0.042899,0.049838,0.212514,0.784767,0.246456,0.136494,0.617155,-0.448321,0.409501,0.208565,0
RP4-672N11.1,-0.130492,-0.233512,0.353543,-0.243842,-0.030375,0.328503,0.365429,0.866881,0.787958,0.150765,-0.090426,0.210814,0.322760,0.603927,-0.149089,0.639531,-0.168376,-0.710053,-0.572892,-0.653342,0.077186,-0.797213,-0.755943,-0.015284,0.212840,0.345009,0.468060,0.574110,0.383162,-1.441654,0.442437,0.198825,0
RP11-94H6.1,-0.263006,-0.240205,0.361858,-0.202999,-0.141846,0.311894,0.197262,0.909175,0.707968,0.122597,-0.110452,0.315480,0.318489,0.510257,-0.239552,0.611184,-0.167662,-0.771409,-0.471772,-0.664778,0.121397,-1.009024,-0.751812,0.130093,0.184244,0.286491,0.456453,0.613557,0.302594,-1.326019,0.461044,0.088105,0
NONHSAG037189,-0.197763,0.506970,0.183996,-0.187141,-0.262441,0.141555,0.776443,-0.063172,-0.341798,-0.942234,-0.196860,1.009074,0.441404,-0.164196,0.535083,0.972935,-0.546282,-0.242985,-0.530531,0.013084,-0.162650,-1.510335,0.168761,0.139787,-0.271201,0.237371,-0.524269,0.080029,-0.161371,0.978186,0.639417,-0.140955,0
RN7SL476P,-0.141823,0.487001,0.354989,-0.296195,-0.123824,0.194556,0.893188,-0.225351,-0.182968,-1.108467,-0.301936,0.969104,0.445303,-0.192085,0.442389,0.870030,-0.516928,-0.398013,-0.555292,-0.089362,-0.020309,-1.535876,0.194229,0.232401,-0.152147,0.260921,-0.690267,0.046198,-0.210170,0.882494,0.648699,-0.172922,0
AC020915.2,-0.239625,0.462229,0.234586,-0.135361,-0.285900,0.173737,0.808258,-0.182915,-0.250742,-1.087625,-0.279449,0.957862,0.506009,-0.090093,0.418581,0.851289,-0.564136,-0.220927,-0.581751,0.014063,-0.125445,-1.460022,0.126541,0.197048,-0.141955,0.187556,-0.377008,0.070643,-0.186538,0.915929,0.779140,-0.116042,0
RN7SL594P,-0.226881,0.343226,0.431645,-0.287897,-0.148234,0.226491,0.880341,-0.097607,-0.229525,-0.900481,-0.331138,0.931074,0.299696,-0.353902,0.506398,0.971004,-0.459400,-0.340006,-0.497419,-0.125729,-0.073850,-1.487112,0.275608,0.134414,-0.223183,0.150925,-0.579469,0.219271,-0.221126,0.906020,0.826724,-0.165411,0
CTD-2008A1.1,0.554693,-0.281586,0.033006,0.095691,0.744948,-1.422151,-0.162113,0.014079,-0.427526,0.042212,0.170156,0.206451,-0.302335,1.914986,0.972620,1.043854,0.388912,-1.226461,-0.879824,-0.052508,0.054501,0.081301,-0.699398,-0.437426,-0.390613,0.471086,0.379129,0.365864,0.864717,-0.668664,0.740590,-0.243095,0
RP3-443C4.2,-0.179094,0.320476,0.537090,-0.260264,-0.172769,0.382422,0.064634,-0.182852,-0.450689,0.143603,-0.205736,0.410394,0.130421,-0.334039,0.454756,0.337838,-0.650700,-0.514184,-0.896623,0.568220,0.005013,-0.317980,0.203485,-0.151841,0.191930,0.544258,0.009819,0.223040,0.720507,-0.331852,0.571694,0.009424,0
