lncRNA,score
RN7SKP97,0.134963584
NONHSAG035648,0.135015683
AP003774.5,0.135017032
NONHSAG033290,0.135017332
NONHSAG051978,0.135052285
RN7SL574P,0.135102829
GAPDHP49,0.135184352
RP11-366K1.1,0.135192413
RP5-1050K3.3,0.135200495
NONHSAG006078,0.135212735
RP11-753B14.1,0.135220361
RP1-92C8.3,0.135221718
CTD-2231E14.6,0.135296393
CTB-37A13.1,0.135394731
RP11-640B6.1,0.13541139
AC015977.6,0.135416006
RP11-489D6.2,0.1354642
RN7SL551P,0.13560724
AL591704.9,0.135636582
AC000111.6,0.135729123
NONHSAG034455,0.135738144
NONHSAG005740,0.135855317
RP11-243E13.2,0.135862455
RP11-170L9.1,0.135873184
NONHSAG016283,0.135889329
RN7SL441P,0.135922359
RP11-517O13.1,0.135962461
CTD-2247C11.4,0.135972767
RP11-173M1.4,0.136018096
NONHSAG003396,0.136019516
RP11-384D10.1,0.136026913
RN7SL126P,0.136033235
NONHSAG044173,0.136077606
RP11-344F13.1,0.136078663
NONHSAG052705,0.136123908
RPI002_003446,0.136155151
RP11-497D6.3,0.136180656
RP11-266E6.3,0.136228067
CTB-152G17.4,0.136286174
NONHSAG042405,0.136339048
NONHSAG025282,0.136390848
SRP68P2,0.136412343
AC069257.8,0.13643939
CTD-2589H19.4,0.136445203
XIAP-AS1,0.136517386
RN7SL118P,0.136569339
NONHSAG002676,0.136599451
NONHSAG025980,0.136714326
NONHSAG050066,0.136724496
NONHSAG024413,0.136739927
CTD-2272D18.2,0.136780273
OR9A3P,0.13680604
RP11-520D19.2,0.136851092
RP11-862G15.1,0.136857976
NONHSAG033293,0.136862346
RP11-41O4.1,0.136886193
NONHSAG005068,0.136892344
RP11-290M5.2,0.136904568
RN7SL714P,0.136986659
RPI002_006278,0.137021405
NONHSAG016650,0.137031766
RP11-697E14.2,0.137051905
RP11-76E17.3,0.137123175
NONHSAG032740,0.137132194
ATP5LP7,0.137132927
RP11-317P15.3,0.137170581
RN7SL499P,0.13720563
RP11-490E15.2,0.137344222
AC002519.6,0.13746263
NONHSAG041780,0.13750887
NONHSAG042185,0.137518049
RP11-625L16.3,0.137520742
RP11-223C24.2,0.13753863
RP11-223C24.1,0.13753863
RP11-991C1.2,0.137542339
RPI002_007016,0.13756243
CHCHD3P2,0.137582074
NONHSAG040951,0.13763925
AC007000.10,0.137682491
RN7SL416P,0.13769437
NONHSAG030018,0.137716725
AP000362.1,0.137723693
AC024084.1,0.137784203
AC124057.5,0.137798744
NONHSAG006166,0.13781577
NONHSAG024133,0.137849942
ATP5LP4,0.137878388
GS1-24F4.3,0.137900828
LL22NC03-102D1.18,0.137909536
STSP1,0.13792394
FAM74A1,0.137938376
RPI002_002124,0.137945111
RP11-150D20.5,0.137967409
RPI002_002248,0.137968028
RP11-298J23.5,0.138091129
RN7SL757P,0.13810673
RN7SL623P,0.138125764
NONHSAG026488,0.13821556
NONHSAG013414,0.13834828
MORC1-AS1,0.138393429
NONHSAG011761,0.138504154
FREM2-AS1,0.138542383
CTB-184G21.3,0.138559417
NONHSAG012667,0.138600367
AC005740.6,0.138608368
TRBV5-2,0.13861113
RP11-494I9.2,0.138665755
AC103828.1,0.138672447
RP13-638C3.2,0.138683105
NONHSAG034035,0.138687915
AC016906.1,0.138720136
AC073387.2,0.138725183
CTA-929C8.5,0.138772493
NONHSAG013982,0.138776395
NONHSAG008109,0.138831736
CTB-79E8.2,0.138944911
NONHSAG042258,0.138983302
C19orf40,0.138997337
RP11-234B24.4,0.139034445
NONHSAG015059,0.139051564
NONHSAG053868,0.139225114
NONHSAG027697,0.13933836
RP11-99H20.1,0.139344525
RP11-21C17.1,0.139399551
NONHSAG041165,0.139459671
RP11-398A8.4,0.139459896
PBX1,0.139465587
RPI002_001232,0.139479727
NONHSAG023856,0.139480143
RN7SL652P,0.139492572
RP11-155L15.1,0.139494617
RN7SKP288,0.139563258
CITF22-24E5.1,0.139564125
AC011286.1,0.13958885
AC093159.1,0.139594731
AC019080.1,0.139628112
RPI002_002137,0.139632446
VN1R53P,0.139673198
RP13-578N3.3,0.139680235
RN7SL532P,0.139708307
RP11-469H8.8,0.13971887
RP11-1007I13.4,0.139720558
RP5-1029F21.4,0.139725286
NONHSAG023284,0.139759894
NONHSAG005809,0.139818351
RP11-328P23.2,0.139844832
RPI002_006987,0.13984939
AGBL5-IT1,0.1398519
NONHSAG015333,0.139874553
SNRPD2P2,0.139931178
RN7SKP85,0.139934924
RP11-64D22.2,0.139969524
RP11-1E1.1,0.139988337
HS6ST2-AS1,0.139993456
NONHSAG047180,0.14002688
NONHSAG038050,0.140067486
NONHSAG051216,0.140068754
NONHSAG029671,0.140102324
NONHSAG024948,0.140122925
RPL9P32,0.140125003
RP11-439H8.4,0.140134345
NONHSAG048124,0.140157725
ATP5G2P4,0.140216074
NONHSAG013203,0.140222057
TSSC1-IT1,0.140233138
RP11-180M15.3,0.140245492
AF207550.1,0.140253607
RP11-424I19.2,0.140311138
RP11-142J21.1,0.140319217
AP000770.1,0.140376256
RP11-445P17.3,0.140383887
RP11-163F15.1,0.14041214
NONHSAG033473,0.140425127
NONHSAG050585,0.140457414
RN7SKP77,0.140604268
AC005780.1,0.140628091
RP11-106E7.1,0.140631901
IGKV2-18,0.140633992
MINOS1P2,0.140658836
RP11-488C13.7,0.140714589
NONHSAG051295,0.140758406
PRR4,0.140776841
RN7SL61P,0.140893311
MDM1,0.140895318
RPS14P4,0.140961968
NONHSAG037556,0.140963734
RP11-438N16.2,0.140968285
RP11-103J17.1,0.140974241
NONHSAG004697,0.140999136
RP4-777O23.2,0.141044816
NONHSAG034991,0.141077309
RP11-242O24.3,0.14109004
NONHSAG042781,0.141091988
AC145436.1,0.141110816
GK-IT1,0.141160188
NONHSAG027507,0.141164296
RP11-739N10.1,0.141219355
NONHSAG036075,0.141253583
TAB3-AS1,0.141254769
RP11-642D21.1,0.141265885
RP11-263K4.1,0.141298058
NONHSAG031894,0.141367243
ATP6V1G1P4,0.141374438
RPI002_001727,0.141414385
RP11-158M2.2,0.141415292
MRPS36P1,0.141418713
NONHSAG027244,0.141458613
PGBD4P5,0.141483402
NONHSAG026807,0.141499477
RP11-229P13.25,0.141514277
RP5-866L20.1,0.141518764
CTD-2515H24.3,0.141522505
NONHSAG007458,0.141541182
RP11-715G18.3,0.141573602
RP11-111E14.1,0.141618065
NONHSAG035566,0.141651876
RN7SL205P,0.141653569
NONHSAG026034,0.141719592
RN7SL582P,0.141794817
RP1-81P11.1,0.141806651
RP13-461N9.2,0.141832049
AC104695.4,0.141839901
NONHSAG035947,0.141843477
RN7SL756P,0.14188615
AC140076.1,0.141892262
RN7SL284P,0.141895433
DSCR4-IT1,0.141899589
RPI002_003936,0.141914411
NONHSAG050690,0.141926457
RP11-69E9.1,0.141957549
NONHSAG043589,0.14205156
NONHSAG012482,0.142120808
CTC-559E9.10,0.142156097
AC006445.6,0.142186614
RP11-731D1.1,0.14219697
LOC100419834,0.142209622
RP11-3P22.1,0.142210996
RP11-345I18.4,0.142219493
NONHSAG047408,0.14226021
RP11-863P13.5,0.142354282
NONHSAG025904,0.142387332
NONHSAG003832,0.142390838
NONHSAG039074,0.142410688
RP4-706G24.1,0.14250679
NONHSAG031160,0.142577515
RP11-58A17.4,0.142605202
RN7SKP68,0.142658947
NONHSAG054235,0.142703155
RN7SL83P,0.142750807
RP11-311F12.2,0.142822545
RP11-582E3.2,0.142822803
NONHSAG016558,0.142860929
NONHSAG044812,0.142873236
RP11-124A7.1,0.142884401
GRM7-AS2,0.142909735
NONHSAG038421,0.142973924
RP11-685N10.1,0.142979649
RP11-127H13.1,0.142986961
AC016894.1,0.143027481
RP11-677I18.4,0.143037454
RPS27P29,0.143040089
NONHSAG000217,0.143048153
NONHSAG051115,0.143058936
AC069394.1,0.143122818
RP11-94P11.4,0.143183029
RP11-2N1.1,0.143205628
RP11-218D6.4,0.143206115
RP11-146E23.2,0.143208823
RP11-436H11.6,0.14323747
RN7SL430P,0.143253937
RP5-1024G6.2,0.14328777
PCYT2,0.143372956
RP11-843P14.1,0.143406677
RP11-84O12.4,0.143407676
NONHSAG013302,0.143439233
NONHSAG010312,0.14346621
AC006946.12,0.143514499
FAM95B1,0.143538689
ARAP1-AS1,0.143566434
NONHSAG004348,0.143596017
AC012671.2,0.143604188
AC011385.1,0.143612695
RP11-173D9.5,0.143628626
NONHSAG022036,0.143647465
RN7SKP19,0.143653315
NONHSAG027374,0.14373763
C4BPAP2,0.143804894
FTLP6,0.143839794
AC108462.1,0.143878657
RP11-159D8.1,0.143881371
IFNA12P,0.143885297
NONHSAG047868,0.143915662
RP11-64K12.8,0.143943226
NONHSAG011918,0.144017267
AC096664.1,0.144019068
NONHSAG035643,0.144053711
RP11-114F10.2,0.144058518
ZNF192P2,0.144072806
NONHSAG047855,0.144117668
NONHSAG008797,0.14418119
RP11-74C13.4,0.144190466
NONHSAG045409,0.144207761
NONHSAG008160,0.144210773
SRP68P1,0.144269091
RN7SKP220,0.144349995
RP11-573N10.1,0.144424316
IGLV3-29,0.144440687
NONHSAG025382,0.144484208
RP11-751H17.1,0.144521588
ATP6V0E1P1,0.144557613
ZNF709,0.144580647
DPRXP7,0.144662916
RPI002_001359,0.14467069
NDUFA3P2,0.144696923
NONHSAG006889,0.144724521
CTA-221G9.7,0.144728457
RP11-157D23.1,0.144741944
NONHSAG028986,0.144743461
RP11-53I6.1,0.144749016
NONHSAG040715,0.144760811
NONHSAG031967,0.144771414
RP11-875H7.1,0.144777129
CTA-984G1.5,0.144802636
RP11-108L7.4,0.144877041
NONHSAG054429,0.144925302
NONHSAG029385,0.144948398
MDS2,0.144979408
NONHSAG052901,0.144990981
SRP68P3,0.145037679
NONHSAG011306,0.145195773
NONHSAG030656,0.14523681
AC017074.1,0.145268043
RP11-297L6.1,0.145354257
NONHSAG042098,0.14537533
RP11-822P1.1,0.145381996
RP1-305G21.1,0.145415884
HNRNPA1P57,0.145430802
CTA-331F8.1,0.145443926
RP4-714D9.4,0.145527752
NONHSAG017790,0.14558473
NONHSAG038795,0.145594517
RP11-290L1.6,0.145618681
RN7SL110P,0.145629429
RP11-231L11.3,0.145702963
IGKV1OR-2,0.145716447
NONHSAG007857,0.145793026
NONHSAG016551,0.145826678
CTD-2313F11.3,0.145866158
RP3-526F5.2,0.145868066
NONHSAG048078,0.145907248
RP5-837O21.4,0.145934998
CTC-297N7.9,0.145970836
ZDHHC20P3,0.146027478
RP11-665I14.1,0.14608267
NONHSAG025974,0.14611452
NONHSAG049592,0.146128436
AC026202.5,0.146155435
RN7SL487P,0.146163072
RP11-290K4.2,0.146260023
RP5-1030M6.3,0.146261416
RP11-780O24.2,0.146265678
AC009238.6,0.146278944
RP11-571M6.7,0.146282797
AC007292.6,0.146298852
NONHSAG048575,0.14630637
NONHSAG037476,0.146328254
RN7SKP40,0.146389744
TCF4,0.146412547
RP5-973N23.4,0.146428637
RP11-459I19.1,0.146436966
CTA-339C12.1,0.146442797
RP11-3K24.1,0.14644468
AP000487.6,0.146457915
NONHSAG031021,0.146472652
NONHSAG001953,0.146487125
NONHSAG020513,0.146563148
AP001625.5,0.146641541
CTD-2527I21.14,0.146753813
RN7SL510P,0.146756527
NONHSAG055045,0.146763805
CTC-571O20.1,0.14677683
RPL32P26,0.146785479
CTA-972D3.2,0.146817577
SCGB3A2,0.146828777
RP11-473O4.4,0.146846195
CTD-2529P6.4,0.146851504
CTD-2342I9.1,0.146935714
RP11-100F15.2,0.146936084
NONHSAG055198,0.147048782
GS1-204I12.4,0.147091678
NONHSAG054323,0.147111233
RP11-17G12.2,0.147117043
RN7SL7P,0.147131115
NONHSAG048734,0.147139303
NONHSAG026123,0.147192509
GS1-278J22.2,0.147205755
MAGI1-AS1,0.147217067
RP11-252M21.6,0.147235918
RP11-6B19.2,0.14738507
TMEM163,0.147431664
RP11-147C23.1,0.147463223
DEFB109P3,0.147539228
RP1-249C1.1,0.147544783
RP11-145A3.1,0.147554909
RP11-73K9.3,0.147573591
RN7SKP206,0.147614949
NONHSAG002136,0.147672776
NONHSAG043093,0.14773229
ZMYM4-AS1,0.147753682
RPI002_003948,0.147779487
CPQ,0.147824044
RPLP1P13,0.147879351
RP11-269F21.2,0.147959382
RP1-3J17.3,0.1479996
NONHSAG052174,0.148020293
RP4-657D16.6,0.148048814
NONHSAG053158,0.148076178
RP11-51F16.9,0.148139398
RP11-96D1.5,0.148155277
AP001610.9,0.148159902
RP11-504I13.3,0.148161522
RPI002_007604,0.148173221
BX470102.3,0.148193578
NONHSAG044235,0.148232867
NONHSAG028847,0.14823463
NONHSAG054799,0.148252128
NONHSAG032629,0.148292472
NONHSAG030671,0.148308506
USP32P3,0.148320742
NONHSAG038520,0.148321312
NONHSAG037047,0.148336536
LINC00341,0.148360495
NONHSAG003554,0.148426791
RP11-275I4.2,0.148444591
NONHSAG017323,0.148447785
NONHSAG005112,0.148466159
RP11-240M16.2,0.14849383
RP11-325B23.2,0.148561952
CTD-2349P21.11,0.148570907
RP4-745K6.1,0.14859358
NONHSAG049102,0.14861201
NDUFA3P1,0.148713637
AC004901.1,0.148739394
PGK1,0.148760995
RP11-157N3.1,0.148801653
NONHSAG021890,0.148875191
RP11-236P24.1,0.148890817
RP11-366I13.3,0.148896797
NONHSAG044167,0.148924979
AC005105.2,0.148963741
RP11-820K3.2,0.148974263
IGKV1OR-1,0.149000912
FANK1-AS1,0.149014023
NONHSAG028737,0.149112871
RP11-124G5.3,0.149133784
RP11-236J17.6,0.149168838
RN7SL108P,0.149288571
KB-1589B1.4,0.149296776
NONHSAG015767,0.149306736
NONHSAG021527,0.149338911
RP11-323I1.1,0.149356543
NONHSAG048058,0.149496071
RP11-434D2.2,0.149527044
NONHSAG001716,0.149544976
RP11-477J21.6,0.14955875
RN7SL375P,0.149563604
NONHSAG054554,0.149576633
NONHSAG002586,0.149597513
RP11-767C1.2,0.149613481
NONHSAG029168,0.149616002
RN7SL144P,0.149625123
FAM106CP,0.149688956
RP11-141J10.1,0.149701251
NONHSAG025665,0.149707777
NONHSAG025417,0.149765693
NONHSAG002422,0.149789917
NONHSAG009102,0.149861658
NONHSAG001447,0.149863439
NONHSAG007259,0.149864934
RP11-424D14.1,0.149958232
AC128677.4,0.149959211
RP11-68L18.2,0.149999346
NONHSAG028235,0.150040964
RP11-641A6.3,0.150049247
RP11-179H18.8,0.150127426
NONHSAG027274,0.150144951
RP11-235G24.2,0.150167029
RP11-408N14.1,0.150169903
NONHSAG035862,0.150171143
RP11-805L22.2,0.150186595
NONHSAG048184,0.150213895
NONHSAG034382,0.150276536
RP11-1017G21.3,0.15028172
RN7SKP145,0.150299658
IGLVIV-59,0.150299874
NONHSAG007664,0.150301921
RP11-408H1.3,0.150325065
RP11-232L2.1,0.150360691
RP11-57H12.2,0.150391187
MED4-AS1,0.150396372
RPI002_004571,0.150408638
RP3-522J7.5,0.150418797
RP11-475D12.1,0.150445404
NONHSAG010064,0.150489609
RN7SKP3,0.150577898
NONHSAG023753,0.150587623
NONHSAG028519,0.150610063
RN7SL847P,0.150647051
RPI002_006682,0.15064778
RN7SKP199,0.150654356
GAPDHP59,0.150657751
CTC-297N7.1,0.150682782
RN7SL708P,0.150748463
AP000290.7,0.150773184
ATG10-AS1,0.150799136
RN7SKP212,0.150818159
RN7SKP92,0.150855664
CEACAMP4,0.150862434
SLC25A39P1,0.150870019
NONHSAG039939,0.150891653
RP11-97C18.1,0.150924167
RP11-1028N23.3,0.150933834
RP11-513D5.5,0.150971295
NONHSAG002548,0.150975089
NONHSAG014895,0.150998021
NONHSAG048473,0.15100705
CTD-2562J17.9,0.151015287
NONHSAG006086,0.151043789
CTB-58E17.2,0.151052901
NONHSAG009583,0.15106628
RP11-328K22.1,0.151075695
RPL18AP14,0.151080057
RP11-285B24.1,0.15108838
GAPDHP61,0.151118027
RN7SKP224,0.151132997
NONHSAG047320,0.151136232
VN1R12P,0.151137803
NONHSAG030540,0.151175866
ZNF561,0.151223008
VN1R10P,0.151250788
RP1-251I12.1,0.151256833
NONHSAG011138,0.15126305
RP11-848P1.3,0.151299896
RP11-255G12.3,0.151300865
NONHSAG051935,0.151317367
RBMS3-AS1,0.151322046
RP11-94C24.6,0.151326656
SAFB,0.151342666
RP11-730A19.5,0.15139173
NONHSAG010393,0.151431686
NONHSAG034892,0.151448363
NONHSAG021704,0.151462007
RN7SL520P,0.151469922
KCNQ5-IT1,0.151494998
HSFY2,0.151520277
NONHSAG009528,0.151556078
C20orf78,0.151566724
RN7SKP205,0.151573007
NONHSAG035811,0.151576977
AC079305.11,0.151582831
NONHSAG000731,0.151595078
NONHSAG032135,0.151612115
RP11-541M12.3,0.151617238
NONHSAG027866,0.151618883
AC078852.1,0.151668681
CTC-459F4.7,0.151708362
NONHSAG036035,0.151709357
AC133633.1,0.15172182
RP11-530N7.2,0.151752273
RP11-15J23.1,0.151752827
AP000355.2,0.151756452
NONHSAG024059,0.151760054
NONHSAG051528,0.151795075
NONHSAG025246,0.151825044
RPI002_004202,0.151839588
NONHSAG005198,0.151845215
RP11-185H22.1,0.151849496
RP11-334E6.12,0.151875522
NONHSAG002924,0.151916135
RP11-692N5.2,0.151952515
RP11-202I11.2,0.151968124
NONHSAG034910,0.151973658
AC005387.2,0.152006772
RPI002_007609,0.152007191
RP11-91P24.3,0.152028647
MTND5P15,0.152048932
NONHSAG029852,0.152056818
NONHSAG013794,0.152176859
NONHSAG039440,0.152189949
RN7SL37P,0.152196807
RP11-175B12.2,0.152198438
NONHSAG054262,0.152210958
RP11-473A17.1,0.152212536
EGFLAM-AS4,0.152235339
NONHSAG029362,0.152238266
NONHSAG013192,0.152240247
NONHSAG005484,0.152298499
NONHSAG040790,0.15235094
RP11-640A1.3,0.152356851
NONHSAG045082,0.152405691
NONHSAG049742,0.152434746
NONHSAG030903,0.152457242
NONHSAG006967,0.152460235
FAM74A3,0.152469625
NONHSAG016532,0.152473756
RN7SKP297,0.152476869
RPL18A,0.152507283
BPTF,0.152547288
NONHSAG049935,0.152611601
NONHSAG028826,0.15261183
NONHSAG044634,0.152614683
AC115522.3,0.152680044
RP11-114M1.2,0.152707097
RP11-235E17.4,0.15271315
AC011431.1,0.152731924
RP11-1053O12.1,0.152739533
MIR3179-3,0.152752803
NONHSAG035657,0.152813032
NONHSAG051728,0.152876477
RP11-19F9.1,0.152913239
CTB-147C13.1,0.152914043
NONHSAG035301,0.152936439
RP3-486I3.5,0.152963353
RP11-1079K10.4,0.152967285
RN7SL530P,0.152984291
RPI002_003348,0.152993926
RP11-169E6.1,0.152998952
RP11-100E13.3,0.153004743
NONHSAG007920,0.15302486
RP11-673P17.2,0.153045908
AC097713.3,0.153062538
RPI002_005959,0.153166603
NONHSAG032821,0.153185804
NONHSAG016854,0.153206015
NONHSAG032436,0.153240932
NONHSAG030870,0.153252656
RP1-12G14.7,0.153319292
RP11-47L3.1,0.153332846
RP11-144A16.1,0.15334002
RP11-5N11.3,0.153342294
PPIAP28,0.153364781
RP11-317J10.4,0.153385348
RP11-343D2.11,0.153386272
NONHSAG030338,0.153430266
NONHSAG007654,0.153431492
RP11-353N4.1,0.153459547
RP11-245G13.1,0.153463218
Metazoa_SRP,0.153483394
AC096579.13,0.153483903
CAMTA1-IT1,0.153489258
IGLVIV-66-1,0.153491683
RN7SL333P,0.15350262
RP11-57H12.5,0.153524507
RP3-466I7.1,0.153575979
NONHSAG043163,0.15359186
RP11-297C4.1,0.153613487
NONHSAG034818,0.153631623
RPI002_003811,0.153634317
NONHSAG034522,0.153637277
NONHSAG037505,0.15364472
NONHSAG038941,0.153684997
RP11-7N14.1,0.153718652
RN7SL863P,0.153756997
NONHSAG040191,0.153791558
NONHSAG028246,0.153848259
RPL30P2,0.153851632
LPA,0.153876081
RP11-429O1.1,0.153891738
CTD-2233C11.2,0.153917276
NONHSAG052197,0.153926596
MAGI2-AS1,0.153937964
RP11-123O10.3,0.153978427
RP11-573D15.3,0.154014405
NONHSAG053571,0.154033765
ADORA2BP,0.154058914
RP11-158I3.3,0.154073254
RP11-343H5.4,0.154075334
AMMECR1LP1,0.154104939
RN7SL650P,0.154133011
RP11-331H2.4,0.154194601
RN7SL182P,0.15425636
NONHSAG013262,0.154346977
AC005392.13,0.154347394
RP11-403H13.1,0.15437404
NONHSAG047505,0.154390394
RP11-781M16.1,0.154418513
CTD-2023J5.1,0.154434028
RP11-20G13.1,0.15444126
RP1-149A16.12,0.154441281
RN7SL122P,0.154454194
SHROOM1,0.154479067
NONHSAG004195,0.154503911
LAD1,0.154513829
RP11-168A11.4,0.154529825
MRP63P6,0.154530439
AC073626.2,0.154556793
PLS1-AS1,0.154557004
NONHSAG045076,0.154559974
MORF4L2,0.154577984
NONHSAG012652,0.1546204
CTD-2192J16.21,0.154624666
RP11-89B16.1,0.154640631
NONHSAG028596,0.154656509
NONHSAG044955,0.154684879
NONHSAG037939,0.154685198
RN7SL788P,0.154689758
NONHSAG040162,0.154703785
RP4-728D4.3,0.154709359
RPI002_005824,0.154723275
RP11-75C10.7,0.154725805
RP11-115C10.1,0.154741993
RP4-789D17.5,0.154760163
MED28P4,0.154765582
MYO16-AS2,0.15479543
RP11-542G1.3,0.154798001
FRMD6-AS2,0.154825475
NONHSAG016916,0.154826397
NONHSAG007621,0.154867375
RP5-1029F21.3,0.154881812
RP11-560L11.1,0.154885562
RP11-466L17.1,0.154893084
RP11-90C4.1,0.154893084
RPI002_002322,0.154910216
AC007099.2,0.154918786
NONHSAG016930,0.15492888
NONHSAG010476,0.154956585
SRSF10P1,0.154964984
CTD-2535I10.1,0.154983941
CTC-436K13.3,0.15504957
SCGB1D5P,0.155049866
RP11-628O18.1,0.155057859
INPPL1,0.155065993
NONHSAG029226,0.155091071
NONHSAG002161,0.155115895
CTD-2008P7.10,0.155128169
RP11-77K12.4,0.15517197
NONHSAG006653,0.155185832
NONHSAG005847,0.155206846
RPI002_002333,0.155208505
RP11-831F12.3,0.155237268
NONHSAG047338,0.155255906
RP11-407P18.1,0.155319217
NONHSAG005496,0.155330736
KB-1836B5.3,0.155340993
NONHSAG051340,0.155387942
RP13-33H18.1,0.155408003
ZNF283,0.155438139
RP11-674N23.4,0.155468487
RP11-4C20.3,0.155469631
CTD-2623N2.3,0.155536977
NONHSAG039573,0.155563273
RPI002_002533,0.155604974
NONHSAG007929,0.155613235
RP11-669M16.2,0.155641523
RP11-436F21.1,0.155704781
AC133965.1,0.15572091
RP11-319G6.3,0.155732699
RP11-318C2.1,0.155839522
NONHSAG007531,0.155845515
RP11-799D4.2,0.155850957
NONHSAG052015,0.155859455
RP11-80H5.6,0.155917576
RN7SKP118,0.155923638
RP6-60B16.1,0.155924202
RP11-298O21.7,0.155942963
NONHSAG048030,0.155945807
SCARNA5,0.156002452
AC010974.3,0.156006624
NONHSAG029148,0.156027582
RPL31P58,0.156028176
RP11-687M24.7,0.156043036
CFL1P7,0.156047228
RP11-77M5.1,0.156188395
AC013402.3,0.156227057
NONHSAG011004,0.156292089
RPI002_005073,0.156342302
NONHSAG004004,0.156394917
RP11-466F5.6,0.156488267
NONHSAG043206,0.156508733
NONHSAG018558,0.156553704
RP11-66E20.2,0.156568918
RP1-92C4.2,0.156600826
RP11-707F14.3,0.156602027
OR4A49P,0.156602672
RP11-775H9.1,0.156630572
ATP5G1P4,0.156689819
RP11-656D10.6,0.156699363
RP11-3N2.3,0.156712639
RP4-641G12.3,0.156724051
NONHSAG044020,0.15675548
NONHSAG013214,0.156756268
NONHSAG013602,0.156936859
NONHSAG035852,0.156945749
NONHSAG039591,0.15698995
RP11-31I22.3,0.157001297
CTD-2501M5.1,0.157055141
LINC00352,0.15705869
CTD-2287N17.1,0.157085383
CTD-3020H12.4,0.157145214
RP1-161P9.5,0.157147259
CTD-2342N23.2,0.157154155
NONHSAG017703,0.157158792
RP11-61G19.1,0.157184056
NONHSAG034981,0.157199119
RN7SL426P,0.157257451
RP11-160E2.17,0.157266051
NONHSAG042695,0.15731286
AP000936.1,0.157339753
RP11-484N16.1,0.157429761
RP11-53L24.1,0.157439642
NONHSAG017670,0.15744895
RP11-529F4.1,0.157449521
NONHSAG017733,0.157469983
NONHSAG032967,0.157482905
RPI002_003336,0.157501709
RP11-362J17.1,0.157518452
RP11-160E2.16,0.157528598
AC007952.4,0.157528598
NONHSAG012207,0.157545185
CTD-2196E14.3,0.157563476
AC108051.1,0.157578676
AC073325.1,0.157598064
NONHSAG006183,0.157606597
RP11-481E4.2,0.157608091
RP11-350G24.1,0.15764018
RP11-754N21.1,0.157652556
RP11-749H17.2,0.157671136
RPI002_007630,0.157671681
RP11-2G1.1,0.157692142
RP11-203M5.2,0.157718841
NONHSAG016627,0.157723537
AP001062.7,0.157739019
CTD-2555K7.3,0.157743167
CTC-400I9.3,0.157838758
CTD-2154H6.1,0.157842551
RPI002_001037,0.157842771
RP11-317O24.2,0.157859542
NONHSAG002951,0.157876578
HAVCR1P1,0.157946605
NONHSAG047678,0.157968789
RPL23AP67,0.15798288
RN7SL415P,0.157993212
RN7SL493P,0.158000031
IFNWP15,0.158007176
SNORA73,0.158044063
RP11-90B9.2,0.158065503
SLC38A9,0.158066804
NONHSAG016287,0.158087622
NONHSAG009482,0.158093833
RP11-734K21.3,0.158127507
SHANK2-AS2,0.158199928
AC092066.6,0.158205045
RP11-689E3.2,0.158245854
NBPF2P,0.158249525
MED28P7,0.158261918
NONHSAG019706,0.158358887
NONHSAG041191,0.158376248
CTD-2547G23.2,0.158399815
CTD-2297D10.1,0.158407006
RP11-597D13.8,0.158448406
OR2X1P,0.15846933
RP11-526I2.5,0.158545309
RP11-27G22.1,0.158571098
CTD-2281E23.3,0.158583238
RP11-540H22.2,0.1585964
RPI002_002253,0.1586382
RPI002_001611,0.158673643
RP4-777G9.1,0.158745092
NONHSAG028000,0.158752423
NONHSAG017180,0.158761411
RP11-15G16.1,0.158775187
NONHSAG050294,0.158779702
RP11-38F22.1,0.158798285
AC021849.1,0.158830452
RPI002_005196,0.158838958
FBXO36-IT1,0.158846566
RP5-1055C14.6,0.158850376
RP11-91H12.4,0.158909044
NONHSAG016990,0.158979897
RPL5P21,0.159000469
AC003973.5,0.15909844
DEFB119,0.159100752
NONHSAG040874,0.159133519
RP11-296E23.1,0.159140835
AC105398.3,0.15915349
RP1-142L7.8,0.159159736
SLC43A3,0.15921537
AC107072.2,0.159235726
RP4-752I6.1,0.159249897
UOX,0.15933245
RP11-445N18.3,0.159369693
RP11-788H18.1,0.159372414
RP11-313I2.8,0.159427901
AC064865.1,0.159455281
RPS2P41,0.159466353
RP5-991C6.3,0.159487911
RP11-388M20.2,0.159505845
RP11-393K10.1,0.159544511
NONHSAG040395,0.159545057
RP11-395P16.1,0.159557925
NONHSAG021900,0.159569074
KB-1930G5.4,0.159590495
RP11-54C4.1,0.159601316
RP11-148I19.1,0.159664195
NONHSAG013875,0.159682924
NONHSAG040402,0.159693151
AC072062.3,0.159737054
NONHSAG001523,0.159757254
NONHSAG000307,0.159764304
AC016768.1,0.159765747
NONHSAG049292,0.159772773
RP11-282I1.1,0.159784961
RPI002_006077,0.159784961
RP11-419C5.2,0.159833334
RP11-1174L13.2,0.159854164
